Thu Nov 02 2023 17:55:28 GMT+0000 (Coordinated Universal Time) - Run Time: 2617ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 2, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        8576        8532         19
        8576        8581         42
        8581        8285         16
        8581        8567         31
        8581        8585         17
        8597        8404         21
        8701        4149          3
        8710        4158         34
        8710        4208         15
        8807        3070         13
        8815        8806         78
        8819        3374         13
        8830        1559         14
        8830        8827         28
        8834        3381         21
        8895        8893         12
        8895        8905         12
        8898        8907         16
        9019        8896         16
        9145        9135         64

TABLE    : start_time (550)

   ggh4_orig   ggh4_dest      total
        1003        1029          4
        1011        1058         10
        1271        1264        100
        1282        1612          7
        1432        3452          5
        1511        1524         19
        1599        3106         38
        2189        2285         16
        3120        1327         11
        3130        3012         28
        3189        3214          9
        3259        1096         22
        3404        1018          6
        3404        1615         10
        4020        1545         51
        4046        1324         21
        4104        4149         16
        4119        1060         14
        4128        8378          8
        4211        4331         18
        4246        1160         18
        4247        4384         24
        4273        1114         64
        4274        1248         22
        4285        1416         14
        4363        1297         22
        5038        4164         29
        6067        5010         30
        6076        8140         55
        6105        8553         56
        6115        8014         21
        7032        7039         23
        7151        6200         22
        8111        5012          6
        8313        4145         43
        8357        8276         23
        8565        8556         26
        8702        4361         36
        8709        8365         19
        8807        4189         17

TABLE    : start_time (555)

   ggh4_orig   ggh4_dest      total
        1160        1043         14
        1341        3113         29
        1553        1549         39
        2160        1611          5
        3055        1353         17
        3455        1542         11
        3474        3346         47
        4009        4156         31
        4187        8599         26
        4332        1014         29
        5084        4118         18
        5148        1316         33
        5158        4291         27
        6065        6073         62
        6203        6199         22
        6228        6224         30
        8110        8146          5
        8111        8145          5
        8245        8383         44
        8594        8571         14
        8709        1135         11
        8710        8710         13
        8815        8806         25
        8830        3070         28
        9010        9012         33

TABLE    : start_time (600)

   ggh4_orig   ggh4_dest      total
        1002        4056          4
        1011        4145          6
        1021        1184         12
        1055        1044          9
        1057        1196         12
        1057        1411         39
        1063        3037         12
        1065        1576         18
        1081        1003         26
        1123        4055         12
        1162        1478         36
        1177        1091         15
        1188        1364         17
        1188        3062         28
        1189        1465         19
        1196        4279         10
        1198        1127          7
        1201        1187         48
        1205        4182         18
        1216        4134         23
        1218        1439         14
        1233        4069         14
        1255        1380         12
        1263        1476         13
        1273        5137         10
        1274        1149         14
        1275        1602         25
        1286        1221         67
        1299        1117          9
        1301        1007         12
        1301        1251         11
        1301        1363         15
        1302        8875         30
        1303        5051         11
        1304        3064         20
        1308        1504         21
        1308        3117         93
        1308        8392         21
        1311        1544         23
        1321        3185         27
        1325        3196         20
        1338        1214         11
        1338        1321         24
        1338        1478         11
        1341        3293          8
        1351        1100         10
        1368        1528         18
        1369        1346         11
        1371        1477          9
        1376        1063         69
        1376        1607         69
        1387        1014         16
        1387        1077         17
        1387        1111         20
        1387        1345         16
        1387        1353         26
        1391        4378         26
        1393        3033         21
        1397        3062         29
        1399        3039         10
        1400        1469         28
        1403        3064          7
        1403        4127          8
        1406        1084          4
        1407        1197         24
        1407        3054          9
        1413        1128         23
        1423        1430         13
        1426        1469         21
        1427        3115         53
        1431        4347          7
        1433        1115          5
        1441        1023          7
        1441        4150         16
        1443        3022         18
        1444        4041         20
        1450        1353          7
        1455        1115         13
        1455        3066         93
        1459        1353         15
        1461        1497         13
        1463        1528         27
        1472        1031         14
        1472        1353         10
        1485        4147         49
        1487        4225         14
        1488        1490         13
        1495        1180         28
        1499        1078         61
        1507        1612         26
        1508        1395        110
        1508        1516         11
        1511        1473          6
        1521        4308         13
        1526        1135         27
        1526        1377         20
        1528        1419         10
        1534        1299         10
        1535        4230         14
        1537        4249          7
        1539        1221         17
        1541        1608         12
        1561        1611         15
        1563        1289         24
        1575        8266         26
        1578        1528         10
        1583        1491          8
        1583        3045         15
        1587        4383         15
        1590        1195          7
        1590        3088         12
        1594        1122         29
        1603        1068         17
        1607        4149         30
        1620        1416          9
        1620        3102         18
        1621        1553         48
        1626        3035         41
        1627        1573          9
        1631        1423         33
        1631        1612         41
        1631        2011         13
        2004        3056         15
        2004        8870         15
        2005        3015          6
        2008        1100         12
        2008        4021         16
        2009        1277         13
        2013        1282         28
        2013        1469         13
        2013        2017         15
        2014        1324         10
        2014        2003         14
        2020        1233         22
        2020        1545         17
        2020        1622         18
        2020        2164         18
        2023        1207         21
        2023        1372         31
        2026        2215         28
        2031        1372         20
        2031        1522         35
        2036        1264         16
        2037        1418         18
        2037        1436         19
        2042        1161         21
        2050        2007         34
        2050        2044         43
        2050        2091         10
        2050        2178         39
        2074        1302         28
        2074        2045         14
        2077        2061         17
        2085        1157         11
        2085        3158         19
        2090        2061         20
        2094        2071         17
        2102        3351         15
        2111        2205         18
        2112        3131         54
        2118        3227          7
        2141        2061          7
        2141        9123          7
        2143        1061         15
        2149        2011         32
        2149        2095          8
        2150        4154         29
        2152        2003         28
        2157        1406         15
        2158        2068         12
        2160        2048          7
        2160        2198          7
        2169        3083         15
        2175        2291         21
        2178        1195         16
        2191        2061         38
        2191        2223         14
        2194        2149         40
        2194        9101         12
        2196        9302         14
        2198        3039         21
        2202        1528         10
        2204        3201         93
        2218        1372         74
        2235        2266         22
        2243        1584         17
        2265        2189          9
        2268        3245         17
        2295        3335         39
        2301        1064         12
        2303        3239         14
        2306        2018          5
        2310        2309         24
        2310        3378         24
        2313        1516         24
        3028        1465         28
        3028        3024         26
        3040        4100         27
        3051        1465         12
        3055        3066          8
        3056        1004         41
        3056        1014         41
        3056        1284         10
        3065        3432         16
        3097        1383         19
        3099        1416          6
        3119        4031         42
        3121        3088          4
        3128        8708         20
        3130        1124         50
        3130        1132         17
        3130        1221         14
        3130        1329         17
        3130        4341         11
        3134        1189         32
        3137        8400         23
        3141        1416         97
        3159        4247         19
        3170        4147         22
        3173        1195         16
        3173        3016         16
        3177        3154         42
        3187        4115         12
        3189        3047          5
        3193        3232         41
        3199        3017         11
        3201        4111         23
        3203        1623         24
        3207        4180         11
        3212        1125         37
        3214        1174         11
        3219        1569         24
        3246        1020         41
        3251        1460         25
        3258        1510         21
        3264        3156         24
        3272        3014         11
        3275        1454         23
        3275        3280         11
        3280        3114         14
        3287        2281         38
        3288        1406         16
        3295        1096         21
        3302        3420         17
        3303        3036         49
        3306        3377         10
        3307        1449         15
        3308        4158         28
        3330        1477         18
        3338        3351         20
        3345        3027         14
        3345        3099         25
        3349        1303          8
        3362        1586         31
        3362        1600         22
        3362        3273         18
        3367        1580         33
        3369        3098         19
        3369        3364         32
        3372        1281         39
        3372        3099         42
        3377        4227          8
        3391        8556         27
        3392        1188         18
        3392        3100         11
        3400        3425         19
        3407        8702          5
        3415        2140         35
        3416        4292         20
        3424        1075         27
        3424        1282         58
        3425       16895        122
        3427        1478         31
        3440        1516         28
        3443        3389         35
        3460        3058          6
        3460        3425          9
        3460        3460          9
        3466        3294         20
        3472        3432          8
        3473        3222         20
        3473        3271         26
        3476        3467         11
        3479        3474         14
        3486        2315         33
        3486        3244         11
        3486        4383         30
        3488        3204         34
        3488        3470         20
        4002        1221         23
        4002        1300         65
        4002        5022         23
        4005        2015          8
        4010        3237         19
        4010        4208         25
        4011        1080          6
        4013        5137         39
        4014        1104         17
        4015        4156         44
        4016        4264         16
        4017        1322         20
        4022        1251         36
        4022        3212         17
        4023        4001         47
        4028        1515         24
        4029        1063         39
        4033        1025         13
        4033        1151         14
        4037        4062         21
        4038        4149         30
        4040        1444         14
        4040        4378         22
        4042        4118          7
        4043        4127          9
        4045        1135         65
        4045        1300         10
        4052        3018          5
        4054        4230         42
        4054        8545         20
        4055        1284         21
        4058        1064         48
        4061        1199          6
        4062        1111         56
        4066        4004         10
        4071        1478         22
        4071        1528         10
        4080        5144         28
        4081        4276         14
        4081        5081         13
        4088        4125         16
        4090        3419         29
        4091        1055         47
        4091        1454         24
        4091        3238         10
        4094        4145         12
        4098        4017         58
        4104        1029         15
        4105        1015          9
        4113        4304         35
        4119        4291         18
        4128        4247         18
        4129        1589         60
        4129        4154         35
        4143        4147         40
        4143        4378         10
        4144        4136         36
        4157        1020         18
        4163        1335         14
        4164        4118          9
        4164        4164          9
        4186        4315          6
        4187        1503          6
        4191        4169         44
        4196        4115         52
        4196        5039          6
        4200        4329         18
        4210        4080         10
        4210        5198         21
        4214        1010         15
        4214        1416          8
        4214        4164         14
        4228        4219         34
        4228        5198         23
        4235        4115          4
        4235        4276         91
        4235        5199         55
        4238        8511         80
        4245        4089          6
        4245        4294         27
        4247        1383         14
        4251        3092          9
        4254        1284          5
        4254        4047         51
        4255        1097         31
        4257        3164          6
        4259        1256         16
        4259        3008          7
        4259        4012         21
        4260        4274         44
        4260        4313          6
        4262        3100         12
        4267        4208         20
        4273        1219         12
        4274        1075         14
        4274        3002         35
        4277        1154         21
        4277        4172         40
        4279        4256         36
        4280        5153         23
        4285        4361         85
        4286        1136         13
        4287        5201         10
        4288        1049         29
        4290        4297         16
        4293        4031         15
        4300        4234         21
        4301        4383          9
        4310        4047         20
        4310        5086          7
        4311        4149          8
        4312        3196         51
        4317        1411         22
        4317        3283         29
        4317        4115         29
        4319        4212         15
        4320        4156         33
        4323        4136         33
        4326        3224         67
        4331        1384         23
        4332        1203         40
        4335        3115         21
        4341        1085         14
        4341        1477         18
        4351        4226         26
        4362        1528         46
        4364        1477         26
        4366        1203         10
        4367        1472         18
        4367        3092         35
        4367        8838         21
        5004        5070         12
        5011        4024         27
        5017        4154         40
        5018        5114         52
        5033        5052         16
        5036        1414         49
        5038        5006         39
        5046        4057         27
        5049        5070         16
        5053        1010         24
        5053        5053         16
        5054        3176         18
        5073        5079         32
        5074        5070         25
        5080        1142         54
        5094        4158         18
        5096        4292         40
        5102        1545          9
        5107        1152         11
        5110        5007         14
        5113        1166         17
        5113        4001          6
        5114        1004          6
        5122        1410          8
        5124        4062         17
        5124        8365         20
        5129        4136         14
        5132        1455         15
        5133        1296         14
        5177        1213          8
        5192        8285         21
        5193        4304         47
        5201        1277         99
        6001        6199         49
        6020        8285         24
        6041        6226         34
        6050        6209         28
        6053        6013         39
        6058        6199         28
        6059        6043         54
        6059        6209         32
        6062        4158         26
        6069        6199         25
        6073        8011         23
        6078        5106         41
        6082        6127          9
        6084        5051         28
        6084        6127         70
        6084        6137         47
        6084        6199         36
        6085        6203         27
        6096        6144         51
        6100        6036         17
        6111        6119         29
        6128        7157         24
        6134        6036         40
        6138        5047         21
        6138        6157         27
        6146        8502         14
        6147        6058         64
        6162        5060         54
        6173        4013         25
        6179        6179         46
        6183        6196         17
        6220        6038         26
        6227        5063         49
        6229        5047         19
        6233        6228         19
        6235        1100         44
        7016        7167         60
        7045        6194         45
        7056        7068         65
        7056        7129         65
        7060        7111         12
        7067        7098         10
        7073        6137         12
        7075        7140         24
        7077        1029         28
        7089        7139         27
        7126        7033         33
        7126        7129         11
        7127        3344         16
        7134        7019         22
        7145        7074         21
        7148        6119         15
        7154        7145         15
        7155        7103         50
        7155        7163         26
        7157        4144         32
        7157        5069          7
        8104        8104         24
        8104       16485         47
        8105        5144         15
        8105        8105         14
        8108        6044         23
        8114        8125          5
        8115        8149         29
        8116        8135         12
        8122        8141         26
        8125        8129         17
        8127        8266         26
        8136       17819         14
        8139        6120         31
        8142        6030         24
        8152        6200         34
        8152       17881         39
        8153        8253          8
        8156        8156          7
        8156        8569         14
        8201        1319         19
        8210        5048         84
        8210        8211         27
        8210        8262         29
        8211        5075         24
        8211        8553         36
        8214        8239          5
        8215        8289         11
        8216        8237         53
        8216        8567         38
        8221        1363         11
        8225        8567         42
        8236        8206         33
        8239        8239         11
        8239        8313          5
        8241        8214          8
        8241        8394          5
        8245        4004         33
        8245        8300         19
        8248        8413         25
        8251        6234         11
        8253        8402         29
        8254        8262         21
        8255        4103         15
        8255        8285         29
        8268        4012         39
        8268        8414         32
        8278        8421         12
        8281        8271         13
        8282        8245         14
        8291        8537         26
        8292        4243         19
        8300        8819         11
        8302        8579         21
        8304        8266         30
        8305        8404         20
        8309        8557         33
        8312        8262         16
        8312       17833         15
        8322       17854         37
        8335        8567         44
        8338        8569         20
        8340       17819         24
        8360        8414         32
        8360        8508         52
        8368        4093         17
        8393        8264         16
        8393        8273         16
        8402        8231         14
        8422        8418         23
        8424        8285          4
        8427        8260         28
        8427        8427         11
        8515        1316         23
        8516        8537         12
        8520        1029         19
        8520        8537         12
        8521        4006         14
        8526        1357         22
        8526        4230         20
        8526        8531         16
        8526        8567         20
        8526       17119         22
        8529        8549         43
        8539        8503         78
        8555        8286         50
        8576        5032         17
        8581        8537         22
        8587        4115         17
        8587        8274         56
        8596        8505         19
        8600        8246         46
        8600        8262         30
        8701        8875         10
        8702        4241         61
        8703        1043         22
        8705        5027         17
        8705        8709         19
        8705        8821         14
        8706        4085         20
        8708        8502          6
        8709        1188         41
        8710        8710         47
        8712        4387         37
        8802        3362         44
        8803        1277          9
        8803        8801          9
        8805        3232         43
        8806        4164         17
        8807        4208         83
        8809        2016          9
        8811        3419         21
        8811        5201         20
        8813        3209         14
        8813        8813         14
        8815        4137         25
        8815        8806         60
        8816        4361         77
        8816        8801          7
        8816        8813         52
        8820        3114         24
        8820        8856         25
        8826        3064         55
        8827        8846         33
        8827       17583         16
        8828        8810         15
        8828        8824         14
        8828        8872         42
        8829        4147         21
        8835        4169         12
        8835        8817         16
        8835        8901         20
        8839        8826         11
        8839        8833         15
        8839        8850         14
        8843        8852         15
        8851        8801         36
        8856        3201         57
        8858        8831         15
        8861        1469          7
        8862        8833         14
        8865        3351         34
        8874        8870         18
        8880        8844         12
        8883       17598         11
        8885        8885         13
        8886        1091         32
        8887        4367         13
        8887        8887         15
        8890        8857         14
        8890        8890         14
        8895        8833         10
        8897        8902         23
        8899        4082         19
        8901       17533         18
        8905        8893         43
        8914        8907         24
        8919        4156         18
        9012        9010         21
        9020        1318         23
        9101        2044         38
        9104        2091         14
        9104        9117         17
        9105        9113         23
        9119        2196         42

TABLE    : start_time (605)

   ggh4_orig   ggh4_dest      total
        1024        1337         22
        1113        1300         44
        1125        1135          9
        1146        1021         25
        1150        2003         24
        1283        4297         16
        1318        8374         26
        1331        1372         13
        1352        1203          8
        1387        4241         11
        1388        4189         33
        1434        3251         18
        1462        3070         37
        1535        3036         15
        1545        1104         19
        1625        1580         11
        2020        3129         17
        2032        3152         11
        2115        4109         27
        2138        2061         14
        2165        2091         11
        2227        2287         19
        2305        3167         15
        2313        1440         17
        3058        1545         23
        3060        3070         10
        3087        3027         10
        3118        1372         19
        3186        3303         14
        3273        2024         12
        3308        1389         28
        3343        3014         13
        3372        1029         42
        3399        4147         16
        3402        4122         25
        3474        3088         32
        4042        1286         21
        4067        8404         20
        4164        4311         45
        4174        4180          7
        4213        4156         21
        4260        4311         26
        4313        3026         42
        5124        1374         21
        5124        5070         14
        5151        1260         14
        5194        8149         44
        6051        6051         40
        6073        5086         33
        6084        5069         40
        6115        4219         74
        6115        4230         74
        6128        6199         45
        6139        1363         27
        6139        6051         98
        7004        7045         11
        7130        7057         10
        7151        7115         16
        7156        7151         14
        7158        5048         55
        7168        7126         11
        8122        8145         10
        8154        8206         31
        8239        8383         59
        8245        4076        130
        8308        8422         21
        8348        8537         29
        8360        4012         23
        8375        8404         22
        8424        8427         54
        8702        4127         29
        8816        8816         24
        8830        8801         10
        8835        8841         20
        8872        3074         21
        8905        8827         19
        9020        9015         15
        9117        9155         20
        9126        9010         44

TABLE    : start_time (610)

   ggh4_orig   ggh4_dest      total
        1009        4208         22
        1016        1321         30
        1041        4154         19
        1045        1021         40
        1063        1135          5
        1071        1100          7
        1209        1306         37
        1232        1129         20
        1245        1372         14
        1275        3152         19
        1285        1416         32
        1285        5079         22
        1433        1622         19
        1444        1454         11
        1459        3036         19
        1464        4383         23
        1494        3106         41
        1511        1152         17
        1518        4378         17
        1599        3223         26
        1620        1135         25
        1621        1569         32
        2050        2003         12
        2085        1341         43
        2111        1362         30
        2134        1340         13
        2251        1010          3
        2295        1188         22
        2311        3432         26
        3097        1477          9
        3144        3171         39
        3207        1253          5
        3231        4308          7
        3258        3432         23
        3293        4149          9
        4052        1189         12
        4057        4118         10
        4151        5144         20
        4187        4238         15
        4214        4172          5
        4240        4031          7
        4262        4238         32
        4266        1008         24
        4269        4206        120
        4287        4247         20
        4300        5093         28
        4310        4247         24
        4344        5130         26
        4370        3163         23
        5006        5017         14
        5033        1063         26
        5050        5086         12
        5148        5161         36
        5151        5134         15
        6066        1104         19
        6129       16651         34
        6136        5137         24
        7014        7016         13
        7068        3131         19
        7076        7011          5
        7083       16528         29
        7098        7015         10
        7100        7052         27
        7130        7056         10
        7145        4182         12
        8107       16463         18
        8133        8103         37
        8209        8324         25
        8239       16466         59
        8259        8537         32
        8282        8404         14
        8322        8368        132
        8323        8345         21
        8326        8262         11
        8391        8211         15
        8402        8422         12
        8417        8335         16
        8513        8569         16
        8541        1524         17
        8596        8391         19
        8710        4208         15
        8806        3374          9
        8807        3130          6
        8814        3152         15
        8816        8704         12
        8817        8810         18
        8827        3426         15
        8835        8850         15
        8842        8833         24
        8871        8871         21
        9003        2092         31
        9115        2018         59
        9115        2170         16

TABLE    : start_time (615)

   ggh4_orig   ggh4_dest      total
        1006        4246         20
        1035        1005         10
        1044        4132         20
        1046        1503         19
        1079        1310         19
        1097        1516         47
        1110        4111         15
        1146        3035         11
        1146        6123         33
        1188        1611         15
        1201        4225         14
        1208        1057          5
        1236        1117         21
        1251        1310         20
        1255        1511         12
        1285        3008          7
        1286        1196         17
        1292        1478         20
        1330        1302         25
        1354        1068          6
        1369        1416          5
        1382        1356          9
        1383        3070         69
        1387        1515         11
        1389        1075         11
        1466        1128         22
        1480        2064         27
        1481        1416         23
        1487        3092          9
        1528        3156         29
        1531        1184         13
        1541        4149         37
        1547        1461         11
        1550        1029          9
        1552        1476         10
        1552        2054         29
        1563        1503         11
        1565        1416          8
        1567        1522         26
        1577        1135         12
        1580        1560         23
        1582        1518         19
        1593        1341          4
        1619        1385         24
        2002        2011         13
        2004        1125         14
        2014        2035         20
        2020        1365         21
        2021        2028         21
        2023        1339         15
        2039        1516         22
        2041        2015         15
        2080        2011         50
        2103        4158         25
        2109        2035          5
        2121        4145          7
        2138        2114         12
        2155        2044         33
        2157        2003         21
        2157        2044         12
        2158        1440         12
        2175        1307         17
        2196        2051         13
        2206        2079         25
        2280        2164         28
        2304        3416         24
        2315        2318         15
        3097        1080         11
        3097        3145         31
        3102        1371         16
        3116        3373         15
        3130        1409         18
        3141        1357         19
        3145        4253          7
        3156        3103         25
        3179        3195         13
        3196        1005          5
        3196        5144         11
        3223        1367         32
        3238        1081         12
        3247        1470         14
        3257        3024         27
        3280        1362         13
        3282        1357         18
        3334        3212         36
        3335        1022         16
        3369        1474         19
        3404        3112         16
        3429        3103         29
        3431        3068         14
        3455        1141         13
        3476        3239          9
        3488        1238         33
        3488        3239         19
        4013        4012         17
        4022        4071         10
        4023        4149         17
        4029        4182         42
        4030        1404         19
        4030        1411         21
        4030        4092         38
        4042        1503         43
        4055        4276         21
        4080        1022         21
        4089        4100         41
        4099        1129         43
        4155        4297         41
        4171        5144        112
        4177        1063         14
        4186        8567          5
        4200        1105          9
        4218        4361         21
        4221       17628         19
        4228        2191         29
        4228        4060         29
        4244        4297         11
        4272        3100         15
        4277        4345         23
        4280        8703         36
        4341        1020         21
        4341        3040         17
        4341        3064         26
        4363        4361          9
        5010        5029         13
        5011        4165         78
        5038        4006         22
        5049        4091         12
        5064        5132          9
        5076        1151         28
        5092        4144         15
        5105        8850         45
        5124        4156         29
        5125        1035         18
        5148        3115         17
        5180        4156         26
        5192        4090         21
        6024        6134         63
        6080        5054         19
        6085        5002         42
        6096        1221         42
        6158        6088         53
        6173        5031         56
        7043        6199         56
        7045        7011         18
        7067        8002         42
        7126        7157         33
        7130        7138         28
        7144        7102         30
        8105        8104         15
        8136        8156        115
        8145        8149         24
        8156        4131         12
        8213        8262         19
        8220        8128         16
        8244        8300         14
        8255        8285          8
        8291        8383         12
        8302        8260         21
        8331        8361         11
        8340        8351          8
        8340        8353         14
        8365        8352         15
        8368        8384          9
        8387        8269         26
        8401        8319         72
        8402        8569         14
        8405        8512         28
        8702        4276         10
        8702        4365         16
        8705        4006          8
        8706       17116         12
        8712        4384          9
        8807        3037         32
        8809        8850         10
        8813        8702         10
        8826        9306         28
        8832        8872         13
        8866        8850          8
        8867        8872         43
        8893        8897         20
        9019        3466         15
        9106        9106         13
        9112        9122         19
        9143        9122         74

TABLE    : start_time (620)

   ggh4_orig   ggh4_dest      total
        1063        1524         12
        1108        1491          8
        1130        1115          7
        1156        1300         15
        1167        4100         13
        1201        6041         11
        1219        3010         24
        1242        1141         22
        1264        1287         46
        1288        1138         15
        1291        1511          4
        1301        1220         15
        1386        3246         27
        1415        3036          9
        1416        4172          5
        1432        3062          5
        1464        3120         17
        1483        4180         17
        1495        1478          7
        1509        1115          7
        1558        3217          9
        1569        1468         19
        1620        3086         10
        2002        2052         28
        2005        1101         40
        2021        1612         23
        2026        1516         11
        2055        1195         14
        2074        1580         22
        2107        2044         19
        2109        2164          5
        2112        3244         54
        2121        1371         25
        2143        1175         18
        2149        2087         32
        2178        1117         19
        2204        2089         41
        2289        2164         48
        3060        3070         10
        3120        1461          5
        3195        6200         32
        3207        3406         36
        3317        3211         12
        3362        2052         11
        3429        3346         16
        3431        1629         14
        3455        3202         66
        3470        3131         23
        3473        3433         10
        3481        3204         15
        4015        1100         10
        4023        4001         34
        4042        1016         18
        4050        1039         20
        4053        4111          8
        4056        4382         14
        4060        4250         33
        4075        4297         27
        4104        4069         14
        4129        3027         25
        4135        3018         21
        4171        4017          6
        4186        4219         11
        4187        4012          9
        4245        4288         16
        4247        3144         23
        4266        4154         24
        4310        4262         28
        4340        3068         20
        4341        4297         14
        5019        5070         62
        5044        5115         11
        5050        5069         25
        5059        6052         23
        5065        5002          8
        5114        4136         14
        5194        5048         24
        6102        6196         25
        6124        6146         30
        6132        5089         15
        7012        7003         15
        7033        7076         31
        7043        7073         29
        7045        7054         17
        7062        7098         61
        7077        7077         10
        7094        7039         37
        7154        6109         33
        7168        7046         17
        8104       18155         26
        8116        8143         19
        8220        7115         52
        8238        8304         11
        8241        4057          5
        8268       16448         23
        8290        8383         13
        8317        8264          9
        8343        8371         12
        8350        8571          7
        8399        8280         17
        8520        8537         21
        8522        8569         31
        8525        8501         19
        8587        5153         12
        8601        5198         17
        8709        8704         11
        8805        3419         20
        8813        8806         14
        8821        8806          7
        8837        8822         26
        8855        8833         13
        8866        5103         12
        8894        8901         18
        9013        9112         16
        9110        9002         17

TABLE    : start_time (625)

   ggh4_orig   ggh4_dest      total
        1001        1477         28
        1009        3103         16
        1021        5137         12
        1110        1383         15
        1114        5074         12
        1142        1275         13
