Thu Nov 02 2023 15:25:33 GMT+0000 (Coordinated Universal Time) - Run Time: 7017ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 1, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In W, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (420)

   ggh4_orig   ggh4_dest      total
        4226        4244          7
        4228        4228         35
        4268        4279         42
        4273        4273         26
        4310        4310         55
        4311        4311         42
        4331        4331         24
        4332        4341         68
        4341        4341         56
        4367        4367         26
        5039        5039         33
        5050        5050         23
        5050        5054         30
        5084        5084         70
        5111        5102         20
        5194        5195         23
        6053        6053         37
        6155        6132         83
        6159        6150        170
        6189        6195         31
        7046        7045         53
        7067        7067         72
        7083        7083         32
        7093        1620         30
        7148        7159         26
        8125        8133         77
        8152        8147         78
        8152        8152         78
        8217        8210         34
        8315        8315         66
        8338        8340         17
        8381        8381         40
        8427        8427         24
        8520        8520         15
        8522        8528         57
        8536        8533         44
        8576        8576         37
        8702        8702         28
        8830        8830         18
        8832        8831         17
        8857        8857         17
        8865        8872         47
        8885        8885         35
        8895        8895         91

TABLE    : start_time (835)

   ggh4_orig   ggh4_dest      total
        1081        1081         64
        1126        1126          5
        1143        1143          6
        1169        1187         18
        1187        1187         37
        1192        1192         15
        1197        1152          7
        1215        1215          5
        1215        1242         15
        1293        1321         16
        1409        1409         16
        1425        1441        109
        1463        1463         23
        1505        1517         45
        1556        1556          9
        1594        1602         87
        1599        1599         77
        3116        3116         26
        3124        3116         10
        3150        3150         58
        3160        3160          5
        3251        3257         29
        3266        3266         24
        3303        3295         19
        3330        3331         15
        3398        3399         49
        4030        4030         25
        4052        4052         26
        4117        4117         45
        4226        4244         40
        6057        6057         67
        6177        6200         23
        6206        6198         29
        7133        7133          8
        8268        8268         22
        8312        8312         46
        8524        8524         65
        8576        8576         45
        8706        8706         86
        8828        8828         19

TABLE    : start_time (840)

