Fri Nov 03 2023 17:09:33 GMT+0000 (Coordinated Universal Time) - Run Time: 2500ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 3, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In W, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (640)

   ggh4_orig   ggh4_dest      total
        5096        5096         37
        5129        5129         11
        5133        5133          9
        5148        5139         24
        5182        5182         32
        5190        5195         16
        6105        6105        132
        6111        6111         73
        6159        6147        151
        6159        6150        151
        6159        6181         43
        6177        6200         18
        6182        6182         99
        6185        6163         55
        6208        6208        116
        7003        7003         39
        7053        7053          9
        7063        7063         58
        7076        7076          8
        7080        7082         28
        7133        7133         40
        8108        8107        115
        8110        8110         20
        8148        8147         28
        8154        8154         20
        8156        8156         25
        8219        8216         14
        8255        8255         14
        8268        8268         32
        8296        8312         15
        8298        8281         15
        8315        8315         24
        8336        8348         32
        8381        8381         32
        8387        8387         26
        8427        8427         53
        8568        8572         13
        8576        8576         57
        8596        8596         32
        8702        8702         38
        8706        8706         86
        8710        8710         68
        8801        8801         28
        8805        8805         11
        8810        8809         16
        8826        8826         42
        8829        8829         24
        8830        8830         30
        8840        8840         58
        8871        8871         55
        8885        8885        124
        8898        8896         63
        8900        8900         68
        8910        8907         25
        9116        9112         25
        9131        9131         22

TABLE    : start_time (835)

   ggh4_orig   ggh4_dest      total
        1177        1152         23
        1218        1235          7
        1271        1271         19
        1305        1278          9
        1305        1305         92
        1308        1308         26
        1351        1333         14
        1392        1392         18
        1444        1444         34
        1461        1461         22
        1495        1495         18
        1589        1593         19
        2001        2001         28
        3295        3295         31
        3399        3399         67
        4071        4071         22
        4078        4065         24
        4228        4200         23
        4235        4235         64
        4310        4310         33
        4341        4341         12
        6149        6149          7
        8136        8136         21
        8523        8523         29
        8831        8831         24
        8890        8890         27

TABLE    : start_time (840)

   ggh4_orig   ggh4_dest      total
        1030        1045         19
        1143        1143          6
        1144        1144         43
        1158        1126         11
        1180        1142         26
        1230        1230         16
        1245        1245         26
        1259        1270         24
        1275        1275          8
        1293        1293         18
        1315        1371         13
        1343        1343         24
        1427        1427         29
        1505        1512         17
        1511        1479         34
        1535        1535         18
        1591        1565         18
        1593        1593         11
        2055        2055         19
        2085        2085         36
        2131        2131         35
        2155        2155         26
        2201        2201         34
        3116        3124         41
        3130        3130         33
        3141        3150          5
        3187        3187         28
        3196        3185         29
        3249        3249         34
        3299        3299          9
        3351        3351         29
        3404        3416         10
        3474        3474         22
        4320        4310         23
        4362        4362         46
        6079        6079         45
        7105        7082         32
        8107        8107         54
        8136        8125         21
        8210        8210         20
        8222        8222          5
        8261        8309         59
        8311        8281         21
        8331        8331         17
        8515        8508         17
        8571        8572         39
        8705        8706         58
        8830        8830          7
        9119        9119         41

TABLE    : start_time (845)

   ggh4_orig   ggh4_dest      total
        1030        1030         19
        1057        1057         15
        1113        1151         17
        1114        1142         21
        1125        1114          8
        1138        1152         69
        1171        1194          6
        1191        4289         43
        1219        1219         46
        1242        1242         18
        1258        1258         39
        1305        1305          5
        1317        1321         59
        1333        1333          7
        1338        1338          9
        1343        1343         23
        1414        1444         33
        1423        1487         83
        1441        1441         16
        1467        1467         22
        1476        1498         23
        1615        1615         29
        2020        2020         29
        2223        2223         12
        2288        2280         25
        2294        2292         10
        3124        3124         16
        3130        3130         30
        3207        3207         23
        3219        3243         10
        3224        3243         13
        3279        3295         40
        3361        3361         25
        3398        3398         46
        4060        4054         15
        4060        4060          8
        4078        4065         24
        4200        4228         46
        4228        4228         35
        4235        4235         31
        4257        4267         15
        4300        4300         14
        4326        4341         20
        4341        4335         14
        4341        4341         18
        4364        4364         30
        5129        5129         22
        5133        5133         17
        5143        5143         20
        5183        5183         16
        6065        6065         37
        6188        6188         27
        7125        7132         40
        8139        8139         10
        8243        8253         53
        8368        8368          9
        9135        9130         30

TABLE    : start_time (850)

   ggh4_orig   ggh4_dest      total
        1138        1152         34
        1147        1171         10
        2134        2134         14
        2150        2150         27
        3120        3110          6
        3130        3130         22
        3405        3406         19
        3470        3470         15
        3474        3474         28
        4023        4020         11
        4029        4029         43
        4043        4035          5
        4164        4164         20
        4272        4272         12
        4278        4278         21
        4285        4285         96
        5010        5010         12
        5188        5188         18
        6050        6050         39
        7060        7065         17
        8366        8366         28
        8815        8815         44
        8830        8830         33

TABLE    : start_time (855)

   ggh4_orig   ggh4_dest      total
        1089        1089         20
        1138        1152         46
        1155        1174         60
        5107        5107         40
        8705        8705         22

TABLE    : start_time (900)

   ggh4_orig   ggh4_dest      total
        1004        1003         67
        1099        1099        116
        1111        1142         37
        1142        1142         15
        1182        1144         28
        1299        1274         55
        1302        1320         44
        1336        1336        220
        1336        1354         55
        1341        1341         29
        1354        1326         40
        1374        1388         15
        1381        1381         51
        1427        1444         37
        1492        1510         38
        2177        2158         19
        2212        2212         62
        3118        3118         11
        3219        3243         11
        3263        3247         19
        3392        3392         25
        4027        4025         27
        4036        4039         50
        4228        4228         34
        4300        4300         18
        4319        4319         20
        4329        4329         21
        4341        4341         11
        5044        5040         21
        5050        5050         14
        5059        5059         42
        5105        5105         29
        5186        5186         15
        6143        6169         16
        7080        7082         28
        7109        7109         21
        8148        8139         26
        8368        8380         31
        8814        8809         11
        8817        8817         42

TABLE    : start_time (905)

   ggh4_orig   ggh4_dest      total
        1177        1152         20
        1321        1333         16
        4105        4105         10
        4200        4200         20
        8384        8380         22
        8413        8413         28

TABLE    : start_time (910)

   ggh4_orig   ggh4_dest      total
        2149        2149         11
        4111        4111         11
        4363        4363         39
        8375        8375         14
        8390        8390         10

TABLE    : start_time (915)

   ggh4_orig   ggh4_dest      total
        1138        1152         79
        1317        1321         43
        8402        8402         53

TABLE    : start_time (920)

   ggh4_orig   ggh4_dest      total
        1111        1111         51
        1125        1152         56
        1598        1615         21

TABLE    : start_time (930)

   ggh4_orig   ggh4_dest      total
        1164        1152         74
        1184        1152         20
        1384        1343         29
        1546        1520         30
        2039        2031         30
        4278        4278         18
        4341        4341         35
        8223        8224         11
        8361        8380         36

TABLE    : start_time (940)

   ggh4_orig   ggh4_dest      total
        1197        1152         60
        2042        2042         29

TABLE    : start_time (945)

   ggh4_orig   ggh4_dest      total
        1138        1122         35

TABLE    : start_time (950)

   ggh4_orig   ggh4_dest      total
        1118        1126         11

TABLE    : start_time (1000)

   ggh4_orig   ggh4_dest      total
        1091        1152         18
        1214        1152         32
        1492        1510         38
        1514        1516         24
        2094        2094         21
        3065        3058         30
        8152        8872         36
        8366        8366         45
        8378        8380         17

TABLE    : start_time (1005)

   ggh4_orig   ggh4_dest      total
        1492        1510         15

TABLE    : start_time (1010)

   ggh4_orig   ggh4_dest      total
        8528        8532         15

TABLE    : start_time (1015)

   ggh4_orig   ggh4_dest      total
        1161        1152         36

TABLE    : start_time (1020)

   ggh4_orig   ggh4_dest      total
        1142        1114         50

TABLE    : start_time (1030)

   ggh4_orig   ggh4_dest      total
        1138        1152         35
        1142        1152         40

TABLE    : start_time (1040)

   ggh4_orig   ggh4_dest      total
        1177        1152         40

TABLE    : start_time (1050)

   ggh4_orig   ggh4_dest      total
        1180        1142         25

TABLE    : start_time (1100)

   ggh4_orig   ggh4_dest      total
        1091        1152         17
        1125        1152          7
        1161        1135         95
        1492        1510         21

TABLE    : start_time (1110)

   ggh4_orig   ggh4_dest      total
        7080        7082         28

TABLE    : start_time (1125)

   ggh4_orig   ggh4_dest      total
        1188        1152         19

TABLE    : start_time (1130)

   ggh4_orig   ggh4_dest      total
        1109        1114         16
        1180        1152         26
        1333        1269         19

TABLE    : start_time (1150)

   ggh4_orig   ggh4_dest      total
        8322        2215         16

TABLE    : start_time (1200)

   ggh4_orig   ggh4_dest      total
        1188        1142         15
        1562        1576         39
        3416        3416         35
        5069        5075         37
        8223        8224         11
        8368        8380         16

TABLE    : start_time (1205)

   ggh4_orig   ggh4_dest      total
        1142        1142         19

TABLE    : start_time (1210)

   ggh4_orig   ggh4_dest      total
        1142        1122         23

TABLE    : start_time (1230)

   ggh4_orig   ggh4_dest      total
        1138        1152         51
        1180        1114         25

TABLE    : start_time (1245)

   ggh4_orig   ggh4_dest      total
        3398        3409         37

TABLE    : start_time (1300)

   ggh4_orig   ggh4_dest      total
        1144        1152         74
        1180        1152         25

TABLE    : start_time (1315)

   ggh4_orig   ggh4_dest      total
        1100        1152         24

TABLE    : start_time (1330)

   ggh4_orig   ggh4_dest      total
        1166        1152          6
        8365        8380         29
        8392        8384         29

TABLE    : start_time (1335)

   ggh4_orig   ggh4_dest      total
        1164        1114         33

TABLE    : start_time (1400)

   ggh4_orig   ggh4_dest      total
        1142        1114         19
        8378        8384         18
        8532        8532         15

TABLE    : start_time (1410)

   ggh4_orig   ggh4_dest      total
        1135        1152         36
        1142        1142         23

TABLE    : start_time (1415)

   ggh4_orig   ggh4_dest      total
        1492        1510         16

TABLE    : start_time (1420)

   ggh4_orig   ggh4_dest      total
        4257        4267         15

TABLE    : start_time (1430)

   ggh4_orig   ggh4_dest      total
        1111        1142          4
        7080        7082         28

TABLE    : start_time (1500)

   ggh4_orig   ggh4_dest      total
        2198        2198         25
        7037        7037         26

TABLE    : start_time (1600)

   ggh4_orig   ggh4_dest      total
        1114        1114         16
        8392        1100         31

TABLE    : start_time (1720)

   ggh4_orig   ggh4_dest      total
        1188        1180         31

