Fri Nov 03 2023 12:25:04 GMT+0000 (Coordinated Universal Time) - Run Time: 3400ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 3, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        3099        1035          3
        3117        1341          8
        3119        1441         17
        3130        1346          7
        3130        3041         14
        3130        4367          9
        3137        3068         22
        3137        3235         29
        3141        3131         14
        3144        1369         24
        3144        3238         28
        3145        1626         13
        3145        4118         11
        3148        1075         19
        3150        3194         70
        3153        3027         17
        3153        4158          7
        3153        4172         25
        3155        3169         16
        3166        3131         30
        3166        3142         12
        3166        3164          5
        3168        3131         11
        3171        1521          7
        3179        4362         40
        3185        3090         23
        3187        1490         19
        3187        3099         14
        3189        1465         13
        3189        1542         11
        3190        1084         11
        3195        3060         22
        3196        3010          6
        3197        3114         15
        3199        3014         20
        3199        3247         11
        3207        2133         17
        3207        3062          5
        3212        3317         19
        3214        1584         17
        3214        3364         12
        3216        1362         20
        3217        1615         23
        3218        3010         15
        3218        3064         15
        3220        3141         35
        3221        3141         16
        3223        1461         24
        3223        3129         15
        3226        1528         18
        3227        8821         16
        3231        3143          3
        3232        4207         20
        3235        1287         18
        3235        4234          5
        3244        1410         13
        3244        3123         25
        3245        3239         15
        3245        3241         18
        3247        1406          7
        3255        3175         44
        3257        1063         19
        3257        1363         19
        3257        1565         25
        3257        3266         30
        3258        1490          6
        3263        3216         35
        3264        1599         21
        3266        1502         18
        3269        3300         17
        3273        1221         14
        3275        1516         55
        3275        2108         22
        3275        3091         24
        3275        3155         55
        3276        3255         28
        3276        8838         17
        3280        3142          9
        3281        1560         16
        3285        3209         13
        3285        3273         13
        3287        1221         33
        3287        1516         33
        3287        3145         20
        3288        3367         15
        3292        3131         11
        3292        3164         31
        3293        1466         22
        3293        1491         12
        3295        1433          7
        3295        1518         12
        3295        2044         12
        3302        3281         26
        3303        1545         28
        3303        3131         17
        3303        3204         20
        3304        1339         18
        3304        3148         18
        3307        3295         20
        3317        1150          8
        3317        3061          8
        3323        1469         16
        3323        3180         25
        3330        3283         34
        3331        1221         22
        3331        3152         18
        3334        3064         26
        3334        3103         19
        3334        4237         23
        3341        3154         46
        3342        3158         13
        3347        3405         14
        3349        1443         66
        3355        4159         14
        3361        3117         42
        3362        3351         27
        3363        1588        102
        3364        1114         17
        3364        3184         24
        3367        3273          7
        3367        3288         96
        3368        1084         10
        3368        3121         82
        3368        3209         82
        3369        3189         19
        3372        3166          9
        3374        3386         11
        3382        1175         16
        3382        3131         40
        3391        1524         23
        3394        3204         23
        3398        3271         10
        3399        3088         28
        3407        3373         26
        3408        3184         36
        3409        3383         25
        3414        3131         12
        3415        3399         13
        3416        1477          7
        3416        8869         13
        3419        3103         11
        3424        3419         44
        3425        2280         16
        3429        3443         36
        3451        3431         19
        3455        3416         14
        3455        3425         28
        3466        3395         22
        3467        3152         22
        3467        3431         22
        3474        3064         19
        3474        3392         43
        3474        3412         28
        3474        3429         22
        3474        3470         22
        3476        3472          4
        4002        1146         60
        4002        5129         17
        4005        4019          4
        4005        4067          2
        4005        5008         10
        4006        4079         33
        4007        1002         25
        4009        1108         15
        4009        4079         29
        4012        4115         31
        4012        5137         36
        4013        3001         11
        4013        5096         10
        4014        4045         46
        4017        3105         17
        4019        4311         59
        4020        5076         16
        4022        4061         13
        4023        3152         32
        4023        4154         16
        4023        4156          9
        4024        4056         24
        4027        1154         17
        4030        4084         20
        4033        4048         13
        4033        5086         13
        4034        1014         23
        4034        4012         11
        4035        4036         19
        4035        4058          3
        4035        4079          5
        4035        4090          7
        4035        4149         12
        4037        1015         21
        4037        4166          5
        4038        4088         21
        4039        4045         10
        4040        4012         18
        4040        4093          9
        4040        5138         53
        4042        4118         39
        4044        1047         11
        4045        4149         10
        4046        1184         11
        4046        5070         13
        4052        1195         12
        4052        4061         27
        4055        1118         21
        4059        4024         43
        4060        3150         23
        4061        4059          4
        4063        3098         17
        4063        4045         24
        4066        4093         20
        4066        4131          3
        4067        4012         22
        4071        4076         10
        4075        5137         28
        4076        1311         17
        4076        5130         32
        4077        4065         51
        4081        1307         14
        4081        4090         17
        4086        1013         16
        4087        4149         12
        4087        5052          6
        4089        4031          8
        4089        4170         27
        4089        4182         17
        4089        5161         16
        4090        4115         43
        4091        4379         11
        4096        5053         43
        4096        5137         26
        4098        1016         14
        4099        4115         15
        4101        1122         18
        4101        1145         31
        4102        1183         21
        4102        4093         18
        4104        1092         42
        4104        3095         17
        4104        4059         22
        4104        5075         46
        4104        5137         33
        4105        4111         36
        4105        4216         18
        4105        5070         26
        4107        4383         27
        4111        4115         17
        4114        5047         24
        4117        5060         22
        4117        5106         18
        4119        4004         16
        4121        4383         24
        4123        4206          9
        4125        1251         13
        4125        4001         27
        4129        1199         12
        4132        4111         18
        4133        4111         37
        4134        1110         15
        4135        1001         42
        4138        8708         23
        4141        1156         22
        4142        4173         21
        4143        4115         34
        4148        4115         46
        4151        4030         26
        4160        4115         14
        4160        4156         16
        4160        4237         24
        4160        5053          3
        4164        4292          3
        4166        4170          3
        4166        4311         30
        4171        4171          6
        4171        4200         13
        4173        1256          6
        4173        4320         28
        4174        4275         32
        4179        8596          8
        4181        4185         14
        4181        4291         12
        4186        4208          7
        4187        4170        141
        4198        4014         13
        4199        3009         20
        4200        4051         46
        4200        4248        117
        4206        1221         16
        4212        6196         17
        4215        4160         23
        4226        4136         22
        4232        4170         11
        4233        4265         32
        4235        4170         15
        4235        4361          7
        4239        4248         13
        4240        1356         35
        4244        1323         32
        4244        4077         22
        4244        4159         23
        4245        4203         21
        4245        4272         21
        4245        4311          7
        4247        3119         39
        4247        4100          7
        4247        4172         20
        4251        1609         10
        4251        3049         26
        4259        4165         67
        4259        4230          7
        4260        1014         45
        4266        4077         28
        4266        4298         37
        4269        4204         14
        4270        4207         43
        4273        1345         11
        4273        4262         13
        4276        4156          6
        4277        1108         26
        4279        4279          6
        4280        4344         23
        4283        4233         13
        4285        4145         27
        4285        4308          6
        4286        4225         32
        4286        4227         14
        4286        4279         30
        4287        4262          9
        4293        1277         41
        4298        3009         10
        4298        4218         14
        4298        4288         26
        4298        4311         23
        4299        6184         17
        4302        4116         41
        4307        4149         11
        4307        4218         18
        4307        4366         26
        4310        1611         15
        4310        4001         14
        4310        4366          8
        4310        5157         13
        4319        1361         26
        4319        3007         20
        4325        1481         16
        4326        3114         50
        4326        4273         17
        4331        3175         48
        4331        4230         28
        4332        4111         98
        4332        4116         19
        4332        4247         40
        4332        4297         40
        4332        4335         98
        4332        4361         44
        4339        4294          6
        4340        4158          9
        4340        5137         18
        4341        1188          7
        4341        3027         15
        4341        3100         13
        4341        4193         21
        4341        4317         11
        4341        4361         13
        4344        4310         10
        4358        4255         12
        4364        1477         30
        4365        1364         13
        4367        3258         34
        4367        4361         28
        4367        5047         20
        4370        1277         12
        4370        1430         21
        4370        4308          8
        4371        4225         12
        4375        4163         17
        4376        4358         20
        4378        1256         10
        5003        8274         12
        5004        5013         24
        5008        1081         10
        5008        5035         17
        5008        5047         34
        5009        6140         39
        5011        4079         24
        5011        5035         20
        5018        6043         22
        5022        5002         14
        5022        5069         40
        5024        5034          9
        5024        5035         29
        5024        5103         26
        5025        5051         45
        5026        5035         22
        5029        5133         13
        5034        1221         36
        5034        5048          8
        5034        5086         27
        5037        5161         13
        5038        4115         14
        5038        4144         31
        5038        4159         10
        5044        1081         16
        5044        5075         74
        5044        6200          9
        5045        4220          7
        5045        5051         33
        5049        6182         20
        5050        4154         14
        5050        6106         12
        5051        5075         20
        5053        4006         37
        5053        5084         11
        5058        5070         66
        5059        4084         18
        5059        5035         14
        5059        5086         28
        5065        4208          9
        5066        4115         19
        5069        4035         19
        5069        4115          7
        5069        6221         35
        5076        4093         12
        5080        5153         11
        5080        6134          8
        5083        1025         59
        5083        1091         23
        5083        5070         19
        5084        4001         25
        5084        4040         14
        5084        4048         22
        5084        4056         14
        5092        4012         20
        5094        1044         32
        5094        6190         17
        5096        4096         38
        5096        4131         96
        5096        5079         17
        5101        5044         27
        5102        4021         12
        5107        1012         18
        5107        3179         27
        5107        4079         33
        5110        5051         15
        5113        5171         16
        5122        4288          8
        5122        5101         44
        5124        4079         15
        5124        4111         37
        5124        5086         14
        5125        4188         15
        5125        5142         16
        5127        5174         28
        5129        4048         11
        5129        5145         40
        5130        3142         17
        5132        4186         40
        5132        5105         14
        5132        6074         17
        5133        5137         14
        5138        5135         44
        5139        5137         14
        5143        3022         17
        5143        4075         23
        5143        4144         27
        5145        4111          6
        5145        4147          6
        5148        5079          9
        5151        4310         15
        5158        4082         32
        5158        5132         27
        5177        4276          6
        5183        4109         16
        5183        4248         33
        5183        5158         21
        5184        4118          7
        5185        4004         34
        5186        5106         31
        5188        4006         18
        5188        4051         22
        5188        4100         31
        5188        5198         31
        5195        4075         61
        5195        8601         10
        5196        5151         21
        5200        5195          9
        5201        5027         13
        6001        6200         20
        6002        7045         38
        6032        7087         62
        6050        6144         25
        6056        6012         37
        6057        6045         55
        6057        6204         65
        6058        8019         48
        6061        4149         25
        6061        6194         45
        6064        6052         77
        6066        6195         26
        6066        8136         21
        6068        6088         29
        6073        6043         71
        6073        6211         30
        6074        6199         37
        6076        6137         27
        6081        5012         11
        6083        6132         50
        6083        6135         28
        6083        6200         91
        6092        5007         24
        6093        8274        156
        6095        6134         26
        6100        6080         17
        6105        5035         39
        6105        6157         23
        6132        6200         57
        6132        6214         60
        6133        6135         10
        6133        6145         41
        6133        6157         47
        6137        6092         28
        6138        7080         10
        6139        6200         15
        6148        6090         33
        6148        6143         13
        6149        6182         32
        6150        6052         34
        6170        4166         37
        6177        6005         23
        6182        5051         66
        6194        5048         18
        6198        6164         31
        6205        6084         19
        6205        6210         19
        6206        1290         15
        6217        6134         19
        6220        6179         81
        6220        6226         27
        6224        5041         14
        6224        6200         13
        6224        8532         30
        6230        5051         40
        6230        6110         40
        6232        5051         12
        7009        7115         19
        7011        7157         82
        7017        7013         53
        7020        7004          8
        7034        7033         14
        7035        7043         44
        7037        6162         31
        7037        7068         43
        7045        7082         17
        7046        7003         19
        7053        7031          8
        7053        7062         21
        7060        7077         19
        7061        5005         18
        7061        7008         18
        7061        7039         18
        7062        7133         11
        7063        7016         11
        7063        7068         24
        7066        7104         10
        7070        7037         11
        7075        7060         21
        7075        7070         16
        7075        7085         16
        7079        6115         18
        7079        7072         31
        7079        7140         12
        7083        7080         23
        7083        7152         27
        7089        7145         42
        7091        7003         39
        7094        4012         71
        7094        7082         16
        7097        7140         11
        7099        6165         13
        7099        7074         22
        7113        8556         18
        7123        7107         36
        7133        7114          8
        7134        7157         11
        7135        7060         28
        7137        7144         24
        7144        6074         39
        7145        6195         16
        7145        7157         12
        7151        7053         51
        7151        7104          9
        7154        7123         46
        7154        7145         23
        7155        7138         15
        7155        7141         14
        7155        7151         17
        7156        7104         28
        7156        7142         14
        7157        6199         11
        7157        7157         10
        7159        7115         24
        7159        7140         11
        7162        7033         26
        7162        7070         26
        7162        7105         24
        7162        7120         25
        7162        7140         24
        7168        7033         33
        7168        7037         23
        7168        7104         16
        7168        7152         29
        8102        8149         11
        8102        8152         31
        8104       17820          8
        8105        8102         21
        8105        8105         15
        8105        8123         25
        8105        8128          7
        8105        8145         17
        8105       17876          8
        8107        8135         25
        8108        8155         43
        8112        8149          9
        8114        8156          9
        8115        6138         50
        8129        8155          7
        8130        6196         21
        8139        8148         15
        8142        8144         14
        8144        8105          4
        8152        8145         28
        8152        8146         22
        8156        8135         10
        8156        8139         18
        8156        8156         14
        8156        8255          8
        8156       17111         19
        8156       17562          6
        8201        8297         13
        8208        8270         48
        8210        8140          9
        8210        8274         50
        8211        8287         32
        8212        8331         15
        8220        8282         15
        8220        8289         16
        8221        6196         80
        8238        8262         15
        8238        8325         15
        8239        8365        132
        8239       17880         16
        8244        8404         17
        8245        5145         26
        8245        8264         15
        8245        8386         17
        8247        8557         13
        8248        8378         38
        8254        8229         20
        8254        8326         29
        8254        8384         15
        8255        4147         24
        8255        8264         29
        8255        8266         17
        8255        8293         35
        8256        8201         11
        8256        8365         16
        8261        8309         27
        8261        8383         63
        8261        8427         44
        8265       17847         15
        8268        8262         32
        8268        8280         16
        8268        8365         32
        8268        8368         19
        8268        8376         29
        8271        4088         13
        8271        8240         18
        8277        8532         16
        8282        8330         24
        8282        8333         22
        8282        8367          9
        8282        8532         77
        8291        8409         19
        8292        4147         21
        8292        8231         16
        8292        8537         20
        8294        3062         11
        8296        8311         15
        8299        8541         26
        8304        8399         36
        8308        8258         17
        8308        8301         28
        8312        8285         23
        8313        8318         17
        8319        8365        100
        8322        8340         12
        8322        8353         30
        8326        8277         47
        8327        8365          5
        8328        8352         72
        8330        8427         43
        8331        8427         17
        8334        8260         16
        8339        8404          5
        8340        8268         20
        8341        8379         12
        8350        3043         20
        8350        8280         19
        8357        8382         12
        8357        8409         18
        8360        8556         22
        8361        8400         10
        8362        8261         14
        8362        8409         23
        8364        8262         26
        8364        8366         19
        8364        8378         29
        8364       17854         19
        8366        8365         19
        8366        8380         39
        8366        8400         22
        8366        8414         49
        8366        8416         23
        8376        8280         19
        8376        8359         16
        8380        4092         40
        8383        8352         34
        8393        8427         21
        8397        8310          7
        8398        8365          8
        8402        8391         34
        8402        8409         19
        8402       17116         31
        8405        8141         14
        8405        8266         15
        8405        8396         15
        8406        8365         15
        8407        8409         13
        8413        8386         26
        8417        8417         15
        8421        8351         20
        8429        8599         20
        8503        8304         20
        8505        6235          9
        8513        8379         23
        8517        8532         15
        8520        8242         15
        8521        8530         18
        8522        8571         14
        8524        8367         35
        8524        8532         22
        8528        5155         15
        8530        8569         39
        8533        8297         68
        8565        8543          6
        8567        8703         48
        8571        8556         28
        8576        4100         25
        8576        5029         44
        8577        8537         79
        8577        8595         13
        8582        5041         37
        8582        8568         37
        8587        5184         22
        8587        6227         19
        8594        8557         16
        8596        8537         11
        8596        8556         43
        8596        8565         51
        8596        8596          8
        8601        5052          8
        8601        5139         12
        8701        4234          4
        8702        4353         33
        8702        8532         10
        8705        4262          8
        8710        8702         18
        8801        1353          9
        8801        4362         34
        8803        8806         27
        8807        3232         11
        8807        3416         22
        8807        3419         45
        8815        8817         14
        8815        8830          7
        8815        8833         24
        8819        3420         13
        8820        8833         13
        8823        8842         32
        8824        8824         34
        8826        3106         42
        8826        8831         27
        8827        8872         31
        8828        8824         20
        8829        3412         14
        8829        8831         16
        8829        8833         14
        8834        4182         17
        8834        8870         15
        8835        1406         31
        8835        8850         20
        8835        8896         25
        8839        8875          7
        8842        8831         10
        8843        8843         21
        8846        3027         15
        8851        8833         55
        8851        8847         17
        8858        8833         37
        8858        8850          9
        8860        3385         16
        8860        8831         22
        8861        3012         11
        8862        8841         10
        8863        3374         10
        8865        8833         12
        8865        8848         34
        8871        8843         21
        8873        8831          7
        8873        8872         27
        8874        8831          9
        8875        4115         14
        8875        8875        107
        8880        8831         18
        8881        8880         52
        8883        8885         54
        8884        8872         54
        8886        8875         20
        8887        8824         31
        8888        2012         24
        8889        8821         17
        8890        8847          8
        8891        8896         39
        8891       17504          6
        8892        8896         18
        8893        8833         60
        8895        8864         14
        8897        8831         26
        8898       17531         21
        8899        8882         13
        8901        8896         22
        8903        8914         37
        8905        8895         45
        8914        8907         12
        8918        8919         16
        8919        8908         13
        9003        9003         13
        9005        2295         14
        9009        9107         41
        9009        9117         31
        9011        9005         14
        9012        9010         11
        9013        9010         22
        9014        9015         28
        9015        9015        102
        9016        9010         14
        9020        9005         16
        9020        9010         15
        9102        2189         75
        9102        9116         11
        9105        9113         22
        9106        9120         28
        9112        9111         10
        9112        9122         18
        9118        9105         14
        9118        9302         40
        9119        2222         14
        9119        9121         15
        9119        9122         21
        9122        9117         13
        9123        9125         25
        9124        9112         51
        9125        9101         33
        9128        3489         12
        9145        1528         44
        9145        2116         49
        9146        9111         10
        9148        9146         15
        9150        9139         19

TABLE    : start_time (735)

   ggh4_orig   ggh4_dest      total
        1002        1473         10
        1003        1055         14
        1013        5106         25
        1044        5051          4
        1050        1559         21
        1055        1095         13
        1062        1129         25
        1063        1287          3
        1080        1188         56
        1091        1547         18
        1105        4001         62
        1118        4129         18
        1156        4070         12
        1169        1256          5
        1182        1446          6
        1207        1608         75
        1243        1320         24
        1245        1221         16
        1260        1468         22
        1263        1620         36
        1288        1209         16
        1297        1239         16
        1303        1129         19
        1324        1225        111
        1392        1608         30
        1436        2044         16
        1460        4093         10
        1518        1363         15
        1582        1391         32
        1590        3202          5
        1620        1253         11
        1620        1395         25
        1626        1516          5
        2009        1470         20
        2022        1473         23
        2024        2032         67
        2042        2020         11
        2063        3209         18
        2070        2082         25
        2149        1379         18
        2157        3176         40
        2169        2191         13
        2169        2215         16
        2181        2162         16
        2215        2035         14
        2223        2175         21
        2235        2063         39
        2299        2292         12
        3019        3070          6
        3034        3064         17
        3044        1372         19
        3067        3175          4
        3097        3232         30
        3121        3169         10
        3153        1238         10
        3160        1542         12
        3165        1477         12
        3173        8401         13
        3183        2007         13
        3193        3120         23
        3224        3102         12
        3224        3223         13
        3231        3114         10
        3273        3281         33
        3345        3071         19
        3372        3394         42
        4029        5146         30
        4035        5137          7
        4036        5070         21
        4053        4031         22
        4054        4170         20
        4076        4278         20
        4078        6199         33
        4079        4111         10
        4089        4158         14
        4104        4079          5
        4115        4172         22
        4151        4109         18
        4160        1221         14
        4254        4163          7
        4255        4358         15
        4259        1491         18
        4268        4308         27
        4270        4210         20
        4272        4069         51
        4277        3062         30
        4278        3018         14
        4278        4301         18
        4290        5083          5
        4332        1172         21
        4341        3074          7
        5076        5137         31
        5113        4115         19
        5133        4060         22
        5148        5112         13
        5183        1273         22
        5199        1376         35
        6051        6067         47
        6180        6039         40
        6196        6121         40
        6200        6157         32
        6230        5075         38
        7033        7065         19
        7047        8523         28
        7087        7068         28
        7097        7080         14
        7133        7151          6
        7139        7142         90
        7151        5051         55
        7159        7142         24
        7160        7126         23
        8107        6142          9
        8116        8116         23
        8116        8142         23
        8206        8274         12
        8241       17883          5
        8271        8266         13
        8299        5153         11
        8300        4109         20
        8302        8332         21
        8365        8400         18
        8390        8353          9
        8397        8427         17
        8400        8352         27
        8405        8272         43
        8413        8346         20
        8528        8526         15
        8529        8568         33
        8530        8569          9
        8568        8507         16
        8574        8510         19
        8576        8557         31
        8590        8605         35
        8709        4320         34
        8827        8857         15
        8840        8861         41
        8872        8833         37
        8889        8863         22
        8890        8822         20
        8898        8905         21
        8900        8903        107
        9135        9113         59
        9135        9122         11

TABLE    : start_time (737)

   ggh4_orig   ggh4_dest      total
        6115        6119         20

TABLE    : start_time (740)

   ggh4_orig   ggh4_dest      total
        1005        1020         25
        1006        1118         12
        1013        1017         33
        1021        1381         16
        1022        1108         28
        1046        4090          4
        1046        4147         22
        1048        4206         28
        1071        4083         18
        1118        4067         11
        1136        1091         54
        1144        4077          6
        1150        4193         52
        1162        4109          6
        1187        1528          9
        1226        1516         14
        1240        1405          9
        1243        4006         17
        1258        1075         12
        1260        1114          9
        1290        4150         22
        1295        3039         49
        1299        1197         12
        1321        1560         15
        1330        1097         25
        1372        1510          9
        1376        3098         15
        1394        1390          4
        1423        3030         22
        1434        3086         45
        1447        1372         26
        1452        1212          6
        1456        4149          8
        1490        3412         19
        1491        1372         23
        1495        1541         18
        1511        1537         18
        1535        1466         14
        1537        1476         17
        1556        1580         22
        1565        1115         10
        1567        1466         48
        1582        1516         15
        1583        1398         58
        1590        1602          7
        1604        1141         27
        1605        1221         19
        1606        4115         12
        1614        2068         11
        1627        2059         25
        2020        3215         41
        2042        1547         12
        2063        2041          7
        2065        1569         22
        2108        2192         50
        2227        2138         29
        2276        2118         54
        2296        3302          5
        3076        1100         19
        3080        3024         28
        3094        1446         18
        3128        1021         11
        3130        1214         22
        3141        1300        126
        3159        1542         17
        3207        1372         16
        3226        1447         20
        3227        4292         19
        3247        4234         15
        3249        1473         20
        3266        3098         27
        3269        3232         26
        3288        3120         15
        3295        1611         23
        3302        1385         26
        3302        1594         18
        3308        3432          7
        3372        3391         34
        3397        3358         17
        3416        1623         23
        3416        3432         28
        3475        3472         25
        4001        4118         10
        4005        1477         14
        4005        4002         14
        4016        4059         23
        4021        4079          7
        4024        4066         15
        4027        1524         30
        4029        4115         16
        4035        5011         29
        4038        1083         39
        4042        1264         39
        4043        4220         11
        4054        1283         15
        4075        4170         18
        4087        4291         16
        4088        1200         38
        4111        4100         21
        4128        4308         19
        4162        4234         14
        4166        4251          3
        4186        4156          3
        4186        4276          6
        4200        5052         33
        4210        4147         11
        4228        4131         13
        4228        5137         36
        4233        4206         23
        4244        1287         19
        4244        4012         24
        4251        4144         41
        4273        4149         17
        4278        4156         25
        4291        4127          6
        4297        4279         19
        4310        1404         19
        4311        4126          9
        4320        4189         15
        4324        3007         15
        4333        4315         22
        4340        4294         41
        4372        4225         17
        4377        4137         23
        5011        5035         18
        5038        5011         17
        5053        5121         42
        5059        5076         18
        5076        5070         13
        5076        5083         13
        5078        5070         31
        5094        1126         26
        5132        5145         13
        5133        4023         21
        5148        5162         17
        5151        4169         12
        5158        6196         18
        5188        5201         22
        5193        5161         12
        5194        5202         16
        6005        5045         40
        6019        6085         33
        6032        6119         19
        6056        6068         37
        6065        6191         58
        6067        6184         46
        6092        6188         74
        6093        6121         19
        6140        6119         55
        6142        5044         27
        7037        7033         12
        7037        7037         11
        7046        7033         19
        7074        7083         14
        7079        7070         20
        7084        7067         11
        7087        7080         26
        7093        7167         78
        7154        5052         29
        8148        8140         13
        8156        8139         12
        8213        8210         14
        8219        8242         16
        8236        8242         26
        8237        8287         13
        8241        8309         10
        8249       17816         26
        8259        8596         23
        8268        1221         26
        8271        8330         18
        8290        8289         16
        8300        8404         38
        8304        8353         12
        8308        8351         16
        8308        8353         13
        8312        8223         34
        8312        8274         29
        8312        8346         29
        8313        8327         17
        8322        8353         26
        8328        8273         17
        8338        8332         11
        8354        8404         18
        8361        8247         14
        8366        8287         35
        8369        8326         56
        8372        8280         16
        8375        8260         16
        8379        8365         24
        8397        8297         10
        8402        8386         29
        8427        8422         42
        8520        8532         15
        8527        8300         24
        8576        8566         23
        8587        8537         22
        8597        4344         42
        8806        3408         14
        8829        3373         17
        8829        8864         17
        8829        8869         13
        8835        1335         33
        8837        8862         19
        8837        8886         29
        8843        8843         34
        8861        8858         79
        8865        8865         45
        8902        8895         34
        9010        2295         13
        9109        9123         13
        9135        9122         11
        9141        9141          7

TABLE    : start_time (745)

   ggh4_orig   ggh4_dest      total
        1002        1444          8
        1004        4057          7
        1016        4090         26
        1043        1440         44
        1045        4298         21
        1050        1063         23
        1053        1363         21
        1065        1364         33
        1068        3092         17
