Fri Nov 03 2023 17:59:04 GMT+0000 (Coordinated Universal Time) - Run Time: 2900ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 4, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        3120        4149         26
        3121        1143         10
        3130        1088         22
        3130        1161         32
        3130        1383         14
        3130        1430         24
        3135        1469         17
        3135        3012         40
        3141        1160         76
        3144        1524         27
        3144        4169         27
        3144        4287         30
        3145        3024          9
        3145        3124         17
        3145        3145         18
        3148        3152         14
        3148        4325         22
        3150        1487         58
        3150        3204          8
        3157        3373         14
        3160        3364         47
        3166        2003         11
        3166        3152         10
        3166        3164         21
        3166        3186         18
        3168        1307         37
        3168        1608         37
        3168        3010         12
        3171        3239         11
        3173        1341         15
        3173        1528         11
        3173        3050         30
        3173        3158         15
        3173        3169         21
        3173        3208          6
        3173        8872         21
        3177        3257         89
        3179        3167          9
        3179        3222         10
        3179        4253         13
        3180        1346         18
        3185        3088         22
        3186        1588         45
        3187        4076          9
        3188        3167         20
        3189        3189         22
        3189        4078         22
        3189        4111         15
        3193        1479         15
        3196        1524         11
        3196        3024         25
        3197        3106         42
        3197        4156         28
        3199        1317          9
        3199        3251         16
        3202        1608         23
        3203        3202         30
        3210        3391         23
        3211        1372         24
        3212        3186         40
        3219        1517         23
        3220        3131         35
        3221        1528         26
        3223        1525          7
        3223        4378         14
        3224        1248          4
        3224        3219         12
        3226        3102         37
        3234        4218         32
        3235        3265          6
        3246        1509         16
        3246        3129         24
        3247        3398         15
        3249        3064          9
        3249        3090         13
        3249        3142          9
        3253        3024         32
        3254        3295          9
        3256        1352         11
        3257        3142         12
        3257        3186         10
        3259        1516         17
        3259        3257         12
        3264        1608         26
        3266        1516         24
        3266        3152         17
        3269        1013         33
        3269        3112         13
        3269        4234         52
        3273        1604         13
        3273        3102         19
        3287        1611         21
        3293        1550         12
        3293        2268         27
        3293        3244         20
        3295        3279         27
        3298        8802         27
        3303        3103         20
        3303        3184         20
        3303        4004         32
        3318        3315         20
        3323        3200         17
        3329        3222         14
        3330        3208         51
        3330        4311         17
        3334        1411         19
        3335        3143         61
        3342        3201         26
        3345        3342         25
        3345        4294         27
        3351        3288         30
        3355        3238         15
        3355        3374          8
        3359        3351         18
        3367        3169         30
        3372        4131         19
        3388        3361         21
        3389        3373         26
        3392        1039          4
        3392        1473         15
        3397        1516         16
        3397        1629         24
        3398        3131         17
        3398        3418         36
        3406        1516         37
        3409        3068         31
        3409        3194          9
        3414        3131         15
        3414        3302         67
        3416        1098         38
        3420        1154         13
        3422        3431         66
        3429        3415         25
        3429        3435         12
        3431        3412         14
        3462        3260          9
        3465        3426         34
        3470        8857         25
        3473        3416         11
        3473        3418         71
        3485        3394         14
        3487        2184         17
        3488        1560         14
        4005        4126         11
        4006        4006         26
        4007        5005          9
        4009        1567         45
        4011        1024         14
        4011        4182         22
        4011        4384         38
        4012        4077         47
        4013        4013         65
        4014        1054          7
        4014        5137         19
        4016        4164         64
        4017        1449         23
        4019        8843         13
        4020        4156         14
        4023        4079         22
        4023        4276         38
        4024        4136         23
        4028        5090          9
        4030        1256         38
        4030        4145         17
        4032        4145         11
        4035        1017          7
        4035        4147          9
        4035        5137         22
        4038        4092         23
        4040        1080         16
        4040        4079         15
        4041        4064          7
        4041        4086         21
        4041        4090         25
        4041        4158         12
        4042        1296         26
        4042        4266         11
        4042        4278          4
        4043        1477          7
        4043        4048         11
        4043        4206          7
        4043        4378          5
        4044        4111         29
        4049        4090          6
        4052        4170         27
        4053        1013         12
        4053        1044         24
        4053        4079         13
        4053        4262         24
        4054        4077         18
        4054        4079         11
        4055        4158         21
        4057        4016         28
        4061        4116         21
        4064        1221         19
        4064        4025         28
        4065        1303         23
        4066        1017         35
        4066        1473         23
        4067        1008         20
        4067        4115         18
        4070        4111         16
        4071        4079          7
        4074        1346         59
        4074        4012         37
        4075        1221         34
        4075        4076         41
        4075        4203         26
        4075       17106         19
        4077        4100         32
        4078        4126         24
        4078        4149         22
        4078        4262         33
        4080        6088         43
        4083        1482          7
        4087        1416         16
        4087        1559         14
        4087        4091          5
        4088        1376         26
        4088        4169         26
        4089        4059          5
        4089        4169         16
        4091        5083         41
        4096        1014         10
        4096        1233          9
        4096        4149         31
        4098        5137         31
        4101        4038         13
        4104        4380          8
        4111        1066         20
        4111        3064         26
        4111        4116         14
        4113        4149          8
        4113        4154          9
        4113        4180          8
        4114        1213         31
        4117        1440         19
        4117        1490         21
        4117        4154         13
        4119        1262         17
        4119        1283         26
        4121        3100         27
        4121        3158          9
        4121        5185         20
        4122        4055         12
        4122        4118         23
        4122        6212         13
        4128        1058        101
        4128        4082        109
        4128        4151          8
        4129        4077         29
        4129        4182         20
        4131        1406         21
        4131        1478          4
        4134        1011         17
        4134        1013          8
        4134        1310         16
        4134        5137         16
        4135        4075         19
        4141        4077         20
        4141        4136         22
        4143        4118         17
        4147        4072         36
        4150        1133         31
        4157        1319          5
        4160        4115         15
        4160        4164          9
        4160        4248         15
        4162        4158         19
        4162        4253          6
        4169        3028         10
        4171        3186         14
        4173        1414         27
        4173        1477         15
        4173        4251         12
        4177        4017         12
        4191        4111         19
        4200        4132         14
        4200        4156         22
        4200        4234         52
        4210        3025         74
        4211        4145         19
        4224        4172         53
        4228        4139         16
        4228        4154         13
        4228        4238         32
        4244        4160        116
        4244        4262         25
        4244        4278        116
        4244        4317         18
        4245        4219         55
        4245        4238         31
        4248        4062         20
        4249        4115         38
        4254        3105         12
        4255        3239         14
        4257        4145         30
        4259        4208         18
        4263        4212         67
        4267        1221          5
        4268        4268         15
        4269        4111         18
        4269        4381         20
        4270        4169         19
        4272        4166         10
        4272        4215          3
        4272        5157          3
        4274        4115         47
        4274        4220         14
        4280        4028         14
        4286        4241         17
        4286        4292          7
        4286        8883         26
        4287        4037          9
        4290        4265          8
        4298        4028         13
        4302        4317         16
        4307        1188          6
        4307        8702         11
        4311        4117         40
        4311        4159         24
        4311        4339         22
        4312        3106          4
        4313        4387         41
        4317        1415         35
        4322        4265         21
        4326        1250         66
        4329        4167         33
        4331        4234         34
        4340        1193         13
        4341        1454         14
        4341        3189         10
        4345        3129         47
        4363        4149         15
        4363        4209          4
        4370        3024         23
        4370        4147          6
        4376        3142         15
        4376        3209         15
        4376        4361         77
        5003        5036         24
        5008        5027         36
        5014        5016         22
        5018        5047          9
        5019        5017         29
        5022        5031         20
        5025        6044         39
        5028        5028         15
        5030        5035         17
        5034        5106         41
        5034        7104         14
        5038        1147         33
        5038        5048          8
        5039        5012         23
        5040        5051         29
        5042        5048         96
        5042        6186          9
        5043        6200         15
        5044        5054         23
        5044        5080         13
        5045        5010         14
        5045       99998         33
        5048        5057         23
        5049        1010         43
        5049        5137         43
        5050        5044         52
        5054        5086         27
        5059        5035         64
        5059        5041         32
        5059        5050         19
        5059        5090         20
        5064        5041         29
        5065        1100         14
        5075        5023         26
        5075        5083         35
        5076        1101         52
        5076        8115         21
        5082        5095         54
        5084        1411         27
        5084        5066         13
        5084        5083         10
        5093        5106         18
        5094        4013          7
        5095        5074         12
        5096        4131         24
        5101        5052         13
        5101        6024          8
        5107        1542         20
        5107        5027         27
        5111        4158         13
        5112        1293         26
        5114        4164         56
        5114        5079          9
        5114        5095         14
        5124        1005         18
        5124        1090         24
        5124        4096         19
        5125        3001         19
        5125        4158         23
        5125        5096         13
        5125        5106         14
        5129        4028         14
        5129        4111         15
        5129        4238         27
        5130        1135         13
        5132        5133         24
        5133        5106         22
        5139        1197         13
        5143        1515         19
        5143        4059          8
        5143        4110         14
        5143        4115         58
        5158        4158         21
        5181        4208         20
        5182        5124          5
        5195        4257         52
        5195        4291         52
        5202        2011         13
        5203        5155          4
        6031        4115         63
        6032        6138         55
        6051        6088         84
        6052        6056         22
        6053        5041          8
        6065        6181         20
        6073        8149         72
        6078        6196         17
        6092        6019         33
        6094        5029         74
        6104        8362         28
        6106        7106         85
        6107        6119         95
        6111        5012         46
        6115        5044         12
        6126        6108         53
        6130        4145         21
        6143        6061         21
        6149        6081        198
        6150        6188         59
        6156        5047         36
        6156        6144         20
        6156        8380         50
        6189        6124         21
        6197        5162         34
        6202        5048         98
        6209        6073         62
        6218        6195         23
        6223        6227         20
        6225        5051         39
        6233        1127         24
        7016        7070          8
        7022        7135          6
        7029        7096         46
        7037        7008         19
        7046        7046         59
        7046        8266         17
        7053        7055         32
        7064        6200         22
        7065        7093         45
        7067        7083         70
        7075        7068         42
        7079        7167         18
        7082        7146         20
        7087        7096         17
        7090        7145         21
        7093        7037         17
        7094        7068         12
        7107        7082         16
        7109        6088         14
        7116        6054         17
        7122        7106         38
        7122        7111         12
        7126        6151         26
        7133        7141         24
        7144        7111         36
        7145        7145         36
        7146        7163          6
        7151        7166         30
        7154        7157         28
        7155        7060         17
        7165        7164         12
        7165        7166         13
        7168        7033         23
        8104        8143         28
        8105        8119         18
        8105        8386          8
        8107        8116         30
        8108        8135         28
        8121        1347         16
        8124        8149         74
        8126        8145         72
        8139        8139         10
        8140        8103         13
        8145        8139         10
        8148        8123         17
        8150        8156          7
        8152        8151         22
        8154        6056         38
        8154        6145         12
        8154        8149         36
        8155        8123         10
        8210        8404          6
        8211        8383         14
        8221        8528         27
        8221        8600         33
        8238        8301         26
        8245        8255         39
        8246        5090         19
        8247        8299         37
        8253        8264         23
        8253        8345         14
        8255        8262         25
        8255        8528         12
        8268        8345         17
        8268        8395         32
        8271        8378         15
        8281        8346         27
        8282        8409         11
        8288        8242         13
        8290        8400         31
        8293        8253         34
        8296        8414         26
        8300        8377         14
        8304        8343         25
        8308        8276         31
        8308        8345         19
        8308        8365         15
        8309       17875         17
        8312        8223         36
        8312        8245         17
        8312        8274         26
        8313        8362         14
        8319        8266         19
        8319        8402         16
        8325        8255         29
        8325        8380          8
        8331        8331         32
        8331        8396         24
        8332        8356         26
        8337        8416         21
        8341        8386         17
        8341        8391         23
        8348        8384          9
        8352        8367         36
        8357        8359         12
        8357        8404         65
        8359        8362         96
        8361        8378         17
        8365        8380         34
        8366        8354         24
        8372        8404         12
        8374        8318         62
        8376        8360          7
        8389        8285         16
        8395        8346         23
        8400        8395         14
        8401        8362         31
        8402        8374         12
        8402        8397         46
        8405        8378         14
        8405        8557         36
        8406        8397          8
        8413        8260         22
        8413        8365         10
        8413        8409         33
        8413        8414         30
        8419        8414         33
        8427        8429         24
        8501        4292         25
        8517        8520         18
        8518        8537         20
        8520        4242         12
        8520        8515         23
        8526        8532         13
        8532        8596         11
        8568        8557         18
        8576        6144         32
        8587        8583         12
        8590        8590         26
        8596        8591         13
        8604        8618         28
        8701        4234          8
        8702        8703         19
        8702        8706         21
        8703        4262         40
        8705        3184         10
        8709        4006          3
        8801        3341          8
        8805        4082         30
        8809        8814         38
        8811        8815         36
        8813        3115         30
        8814        1516         43
        8814        8807         12
        8816        8816         44
        8818        3042          6
        8820        8828         25
        8826        1122         21
        8826        8868         28
        8830        8833         30
        8830        8853         11
        8831        4056         22
        8831        8805         22
        8832        8873         21
        8837        4297         18
        8839        8857         41
        8843        8887         14
        8858        8876         12
        8863        8856         15
        8871        8885         42
        8885        8885         12
        8886       17584         21
        8887        8887         53
        8887        8912         47
        8888        8888         15
        8889        8884         19
        8889        8894         60
        8891        3414         12
        8893        8896         23
        8893        8901         43
        8895        8893         19
        8904        8906         31
        8905        8896         10
        8907        8908         25
        9005        2293         17
        9009        9113         24
        9010        9010          9
        9010        9122        101
        9013        9010         92
        9019        2281         15
        9019       17497         31
        9020        2091         17
        9101        1559         18
        9101        9102         20
        9101        9115         14
        9101       17202         13
        9104        9104         11
        9122        9122         22
        9123        9124         13
        9124        9113         20
        9124        9129         26
        9134        9111         26
        9134        9122         15
        9140        9140         28

TABLE    : start_time (905)

   ggh4_orig   ggh4_dest      total
        1021        1067         33
        1053        2001         36
        1055        4154         13
        1173        1090          6
        1244        1175         12
        1250        1219         37
        1260        1341         11
        1270        1075          9
        1303        1324         11
        1312        1343         24
        1318        1473         27
        1341        3129         24
        1413        1346         16
        1415        3022         16
        1415        3092          6
        1424        1152         20
        1453        3013         13
        1462        1220         32
        1466        1129         19
        1467        1333         23
        1491        1189          6
        1502        1549         32
        1512        3302         20
        1517        1465         13
        1535        4068         18
        1571        3283         41
        1586        1516         13
        1587        4169         20
        1588        1610         21
        1593        2011         38
        1594        2018         20
        1614        1406         14
        1620        5144         22
        2143        4169         12
        2157        2087         12
        2157        2191         13
        2158        2136         89
        2175        2024         14
        2201        1327         39
        2241        2198         42
        3040        3190         23
        3051        4154         30
        3066        1537         17
        3077        3152          9
        3091        1524         22
        3117        1608         59
        3148        1389         13
        3167        3064         49
        3167        3166         49
        3179        4158         15
        3187        3196         24
        3212        3175         33
        3216        1609         32
        3218        1353         12
        3224        3281         26
        3226        3143         14
        3243        3164          9
        3249        3186         10
        3266        3186         20
        3268        3244         24
        3268        3351         14
        3285        1604         26
        3293        1516         11
        3391        3271         17
        3392        1491         16
        3394        1444         34
        3466        3196         22
        3474        3475         28
        4019        1029          9
        4020        4158         13
        4024        4144         11
        4044        7157         13
        4095        4092         21
        4114        1010         45
        4129        4169         20
        4138        4047         31
        4212        4207         30
        4228        4239         19
        4243        3022         32
        4266        8345         12
        4269        4254         29
        4277        4289         54
        4280        4280         18
        4293        4265          9
        4298        4227         22
        4310        4220         29
        4324        1044         35
        4341        3049         19
        4341        4144         16
        4348        4241          6
        5044        5074         91
        5059        4149         19
        5095        8312         14
        6045        6110         69
        6050        6056         24
        6068        6187         68
        6187        6224         27
        6206        5054         70
        7095        7016         17
        7126        7144         31
        8145        8152          8
        8231        8276         15
        8255        4107         31
        8255        5132         31
        8293        8262         43
        8346        8362         12
        8357        8380         15
        8358        8341         20
        8375        8375         51
        8376        8353          9
        8389        8364         17
        8397        8414         18
        8525        8525         17
        8535        8534          8
        8596        8520          8
        8702        4308         21
        8803        8813         18
        8824        8824         22
        8885        8886         12
        8890        8908         15

TABLE    : start_time (910)

   ggh4_orig   ggh4_dest      total
        1001        1554         31
        1054        4252         10
        1075        1516         18
        1098        1114         15
        1099        1014         32
        1169        1008          6
        1176        1080         11
        1186        1075          5
        1246        1217         17
        1264        1112         28
        1321        1365          4
        1321        1372         42
        1321        9139         14
        1340        1205          5
        1352        4154          9
        1394        1119         10
        1406        1293         29
        1436        1516         24
        1449        1582         15
        1466        2081          4
        1531        1482         10
        1531        3143         11
        1538        1449         12
        1547        3204         12
        1557        1611         10
        1562        1299         27
        1577        1473          4
        1592        1542         34
        1620        1537         27
        1620        3186          7
        2014        1540         10
        2055        5124         20
        2063        1469         21
        2097        2164         13
        2218        2221         18
        3024        4149         27
        3087        3031         11
        3117        4102         12
        3121        3055         13
        3129        3098         24
        3130        4001         24
        3130        4227         17
        3135        1508          8
        3185        3209         12
        3195        3152         30
        3201        3194         42
        3202        3131          9
        3247        3186         26
        3252        1503         13
        3272        1537         22
        3273        1491         20
        3304        3088         11
        3304        4149         18
        3431        3399         35
        4017        4272         25
        4023        4079         16
        4026        1047         12
        4027        1277         11
        4028        4020         17
        4038        4108         22
        4040        4064         40
        4071        4147          6
        4075        4220         26
        4122        4186         13
        4123        1121          6
        5029        5032         17
        5032        5041         57
        5045        5038         33
        5065        5093         12
        5143        5026         19
        6098        6111         49
        6161        6140         53
        6193        2312         17
        7005        7033          8
        7037        7035          8
        7046        7082         16
        7078        7104         25
        7106        7137         15
        7139        7135          5
        8106        8383         18
        8121        8121         21
        8156        6066          8
        8229        8276          5
        8239        8378         13
        8292        8276         12
        8308        8273         21
        8316        8373         26
        8343        8277         10
        8350        8287          5
        8358        8386         20
        8366        8264         22
        8369        8532         13
        8381        8380         19
        8381        8386         42
        8410        8386         30
        8427        8425         21
        8579        8236         10
        8597        5203          9
        8701        8703          5
        8830        1368         17
        8880        8866         37
        8885        8883         13
        9010        9020         27
        9106        9106         10

TABLE    : start_time (915)

   ggh4_orig   ggh4_dest      total
        1002        1013         15
        1008        4096         48
        1048        5093         18
        1053        1278         29
        1063        4147         10
        1089        1440         36
        1114        1075          9
        1118        4025          9
        1126        3103         10
        1131        1014         27
        1151        3169         57
        1177        1111         29
        1185        4115         24
        1186        1091          7
        1189        1100          5
        1193        1013         17
        1207        1135         11
        1220        1144         22
        1228        1199         14
        1241        1006          8
        1245        1124          9
        1251        1108         10
        1254        1290         46
        1254        1608         27
        1263        1357         13
        1275        8212         18
        1290        1367         20
        1294        6200         14
        1295        1415         35
        1301        4204         23
        1303        1264         14
        1307        4006         16
        1321        4001         35
        1341        1169         13
        1355        1100         12
        1358        1351         13
        1374        1427          8
        1400        3012          6
        1404        5088          7
        1407        1581         15
        1409        1608         21
        1415        4379         43
        1426        3188         16
        1427        4297         47
        1440        1365         15
        1444        3024         12
        1449        1182         14
        1466        1440         19
        1474        3346         11
        1480        1320         22
        1482        1257         11
        1513        1516         13
        1514        1340         26
        1517        1491         12
        1520        1357         18
        1520        3158         21
        1528        3113         29
        1531        3199         19
        1533        4186         18
        1549        4149         14
        1559        3088         15
        1582        3098         24
        1589        1516         23
        1591        1516         12
        1591        3158         17
        1598        3198          8
        2047        1504         32
        2060        2117         29
        2089        2157         20
        2094        2202         18
        2097        1335         12
        2102        2184          7
        2109        1174         25
        2111        2131         24
        2134        2124         21
        2138        2116         15
        2141        1601          6
        2141        2198         21
        2141        9002          6
        2143        3114         23
        2175        3164         29
        2187        3273         15
        2227        1630         10
        2231        2246          7
        2241        2168         66
        2294        4092         10
        3044        1519         18
        3055        1057         10
        3061        3031         19
        3076        4093         17
        3087        3070         17
        3090        1411         19
        3091        1513         19
        3120        1537         14
        3130        1118          9
        3130        3009         28
        3152        3158         10
        3153        4109         19
        3170        3131         23
        3170        4147         17
        3175        3152         12
        3175        4115         12
        3196        1479         15
        3201        3129         16
        3249        3138         24
        3259        5070         16
        3275        1610         37
        3287        1474          8
        3295        3269          8
        3296        3081         50
        3298        3383         15
        3334        3239         29
        3362        3224         25
        3375        3420          4
        3388        1075         21
        3408        3427         15
        3416        3024         12
        3426        3051         34
        3444        3415         11
        4001        1032          4
        4016        4004         12
        4017        3122         35
        4030        4001         65
        4030        4154         13
        4043        4014         12
        4049        4109         12
        4051        4079         20
        4052        4045          9
        4053        4115         15
        4074        4066         23
        4078        1100         33
        4079        1022         13
        4081        4081         15
        4087        4100         32
        4090        1343         16
        4096        4092          9
        4119        1283         26
        4135        4115         31
        4142        4051         17
        4155        5051          6
        4210        1017         74
        4246        4257         12
        4248        4208          5
        4260        1413          9
        4287        4288         17
        4300        1542          8
        4300        4264          7
        4320        4308         15
        4322        4260         22
        4329       99998         17
        4337        5138          7
        4341        4268          5
        4341        8709         24
        4344        4338         49
        5002        5012          8
        5003        6208         25
        5003        6224         29
        5026        5052         48
        5042        5090         15
        5050        4012         22
        5050        4079          9
        5051        6187         13
        5052        4006         11
        5058        5032          9
        5075       10486         14
        5125        8374         35
        5130        5137         17
        5142        1013         23
        5148        5161         24
        5162        4169          7
        5183        5183         13
        6050        6087         21
        6052        6144         22
        6098        6112         51
        6098        6199         40
        6156        5048         28
        7037        7033         10
        7046        7080        111
        7060        4038         14
        7063        7161         25
        7074        7140         46
        7083        7068         46
        7084        7115         18
        7118        7166         20
        7133        7127         24
        7162        7106          8
        7162        7139         20
        7165        7166         13
        8153        8151         19
        8156        8152         27
        8220        8224         14
        8300        8404         25
        8304        8301         38
        8328        8294         12
        8331        8352         16
        8331        8380          6
        8340        8299         20
        8358        8532         11
        8367        8416         15
        8368        8362         16
        8401        8416         31
        8402        8352         12
        8414        8414         20
        8501        6145          9
        8528        8548         12
        8553        6161         31
        8581        8541         32
        8705        8706          8
        8712        8802         22
        8806        4361         18
        8813        1264         44
        8814        3105         13
        8829        8831         11
        8839        8831         19
        8840        8834         23
        8867        8831         11
        8873       16291          6
        8883       17581         32
        8892        8896         16
        8897        8831         19
        8898        8894         13
        8898        8896         16
        8908        8910         19
        9008        9111         26
        9103        9101         17
        9103        9124          7
        9111        9134         16

TABLE    : start_time (920)

   ggh4_orig   ggh4_dest      total
        1002        1099         20
        1011        1029         19
        1035        1047         16
        1041        1372         42
        1063        4093          4
        1118        1152          9
        1127        3194         12
        1158        1375          5
        1178        1239          8
        1197        3174         59
        1272        1279         21
        1344        3103         21
        1406        3095         11
        1408        1347         22
        1416        4172         15
        1466        4234         19
        1466        4291         19
        1467        1478         22
        1473        3083         23
        1496        3063         17
        1511        1559         11
        1512        3204          9
        1528        1516         29
        1528        1609         21
        1549        4234         28
        1590        1544         14
        1592        1412         21
        1593        3204          8
        1614        1516         13
        1620        1466         14
        1625        3103         66
        2004        1528         75
        2014        1064         10
        2090        2093         23
        2169        2218         18
        2181        9010         12
        2277        1412         43
        3034        4252         15
        3044        1555         16
        3076        1518         34
        3117        1611         11
        3148        3158         14
        3148        3169         14
        3160        1341          7
        3170        3070         23
        3216        3063         15
        3219        3186         23
        3238        1557         31
        3273        1380         25
        3280        3169         10
        3287        3094         29
        3318        1618         50
        3323        3209         19
        3362        3394         22
        3375        3312         23
        3394        3415         24
        3404        3204          7
        4014        1084         14
        4055        1021         42
        4061        4013         18
        4062        4022         11
        4066        5137         12
        4078        4169         27
        4129        4154         20
        4187        4311         35
        4244        4094         41
        4244        5145         41
        4290        4174         11
        4299        4115          6
        4326        4111         34
        5124        5051         12
        5194        5106         19
        6208        5083         22
        7043        7148         16
        7084        7037          7
        8122        8123         24
        8151        8151          8
        8282        8282         18
        8328        8264         39
        8411        8404         11
        8427        8394         37
        8520        8532         14
        8576        8280         43
        8817        8866          8
        8837        8831         13
        8858        8889          8
        8880        8833         28
        8901        8896         17
        8919        8919         19

TABLE    : start_time (925)

   ggh4_orig   ggh4_dest      total
        1095        1058         31
        1164        1300         16
        1243        1197         25
        1342        1560         14
        1348        1490         16
        1425        1198         27
        1449        1516         14
        1466        4383         17
        1514        1473          9
        1517        1478         23
        1521        1221         39
        1528        1357         26
        1537        1618         13
        1570        3174         17
        1625        3164         18
        2002        1389         11
        2050        2178         33
        2215        2109         15
        3057        1474         21
        3077        1505         47
        3150        3251         13
        3180        3209         18
        3181        4248         19
        3219        3103         14
        3276        1582         16
        3304        3088         11
        3362        3432         28
        3397        3142         12
        4016        4093         20
        4016        5069         40
        4021        4090          7
        4032        5096         12
        4053        4145         15
        4054        1537         30
        4066        4024         17
        4071        4378         12
        4075        1469         19
        4091        1347         41
        4367        3022         34
        7146        7145          6
        8238        8404         19
        8248        8416         38
        8255        8274         14
        8265        8402         16
        8292        8274         16
        8304        8396         38
        8340        8536         22
        8522        8521         10
        8701        1290         16
        8834        3412         48

TABLE    : start_time (930)

   ggh4_orig   ggh4_dest      total
        1003        1490         27
        1004        1169          9
        1011        5011         28
        1013        1143         10
        1021        4314         25
