Fri Nov 03 2023 23:02:02 GMT+0000 (Coordinated Universal Time) - Run Time: 2400ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 5, 
and
Trip purpose of destination - purp_dest In S, 
and
Primary travel mode of trip - mode_prime In S, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (600)

   ggh4_orig   ggh4_dest      total
        8410        8389         31
        8529        8572         18
        8534        8572          5
        8536        8534         30
        8544        8541         32
        8590        8594         19
        8701        8701         15
        8702        8709         24
        8835        8830         19
        8887        8863         15
        8887        8890         72
        9020        9020         20

TABLE    : start_time (810)

   ggh4_orig   ggh4_dest      total
        1015        1022         19
        1323        1265         13
        1359        3023         56
        1372        1341         14
        1494        1436         39
        1599        1603          8
        1624        1562         13
        2078        2013         31
        2103        2115         20
        2198        2156         32
        3057        3058         11
        3087        3051         14
        3114        3055         16
        3137        3055         22
        3166        3190         13
        3231        3229         20
        3265        3272         40
        3381        3391         46
        4061        4061          8
        4072        4057         17
        4083        4066         44
        4101        4069         21
        4186        3023         25
        4221        2223         23
        4311        4320         12
        5046        5040         17
        5054        5040         17
        5076        5069         24
        5080        5074         22
        5137        5122         46
        5190        5180         19
        6206        6198         34
        6214        6179         25
        7073        7073         18
        7073        7145         18
        7168        7037         29
        8105        8104          8
        8105        8108         10
        8105        8156         11
        8107        8125         48
        8107        8144          8
        8108        8147         52
        8156        8156         18
        8220        8211         25
        8238        8243         36
        8268        8282         36
        8268        8415         36
        8399        8364        102
        8410        8413         33
        8420        8387         24
        8519        8508         36
        8594        8560         50
        8597        8576         14
        8601        8601         34
        8701        8701         12
        8701        8702         23
        8807        8807         14
        8815        8815          7
        8851        8839         21
        9009        9008         16

TABLE    : start_time (812)

   ggh4_orig   ggh4_dest      total
        3160        3150          5

TABLE    : start_time (815)

   ggh4_orig   ggh4_dest      total
        1081        1103         14
        1125        1096         12
        1207        1162         88
        1223        1212         25
        1341        1563         67
        1396        1467         78
        1423        1443         76
        1492        1452         38
        1509        1535         44
        1552        1552         23
        1603        1603         14
        1617        1507         23
        2009        1128         13
        2009        2004         47
        2095        2131          9
        2181        2196         60
        2269        2235         21
        2292        2294         25
        2302        2295          4
