Thu Nov 02 2023 15:04:44 GMT+0000 (Coordinated Universal Time) - Run Time: 2700ms

Cross Tabulation Query Form - Trip - 2016 v1.1

Row: GGHM V4 zone of origin - ggh4_orig
Column: GGHM V4 zone of destination - ggh4_dest
Table: Start time of trip - start_time


Filters:
Day of week trip data were collected - trip_day In 1, 
and
Trip purpose of destination - purp_dest In W, 
and
Primary travel mode of trip - mode_prime In D, 

Trip 2016
ROW : ggh4_orig
COLUMN : ggh4_dest

TABLE    : start_time (400)

   ggh4_orig   ggh4_dest      total
        3097        1335         23
        3099        1306         16
        3118        8864         17
        3119        1404         10
        3135        1178         13
        3135        3258         35
        3141        5022          5
        3145        4158         20
        3150        1615          7
        3159        4186         16
        3160        1524          5
        3166        3257         14
        3168        3027         22
        3168        3138         21
        3171        3214         33
        3179        4136         20
        3183        3062         58
        3193        1563         12
        3196        1473         10
        3207        1406         32
        3212        3071         34
        3214        1440         31
        3221        8155         13
        3223        1623         20
        3224        1117         18
        3224        1473          7
        3224        1516          9
        3234        8806          9
        3238        3152         29
        3243        1540          5
        3256        1537         11
        3258        1369         14
        3259        3200         18
        3263        3419         13
        3265        1416         24
        3274        1404         23
        3276        2291         16
        3285        3045         18
        3292        3381         35
        3293        4017         18
        3299        1470         30
        3317        4291         14
        3329        3010         71
        3345        3222         44
        3349        3278          8
        3353        1281         24
        3361        3378         48
        3362        3203         26
        3367        3251         20
        3369        4158         19
        3373        3204         23
        3381        1138         10
        3390        4292         12
        3392        3158         21
        3392        3374         10
        3392        4100         18
        3398        3088         10
        3398        4145         23
        3402        1506         21
        3409        1110          9
        3416        1111         22
        3417        3485          9
        3426        3360         14
        3427        3042         50
        3431        3206         33
        3447        3018         75
        3447        4108         35
        3455        1100         13
        3474        1362         13
        3475        3447         16
        3475        3489         26
        3476        3129         15
        3487        9010         14
        3490        3204         11
        4005        1114         11
        4012        5153         20
        4017        1010         21
        4019        4038         20
        4020        4164         26
        4022        4156         25
        4023        5135         49
        4025        5181         36
        4027        1114         20
        4030        1410         25
        4030        5012         21
        4035        3193         11
        4036        4047         31
        4040        5047         14
        4041        1466         31
        4043        4208         16
        4046        1454         18
        4046        5115         18
        4046        8702         15
        4050        3022         71
        4051        4136         14
        4055        4315         21
        4057        4150         11
        4057        6151         23
        4060        4230          6
        4061        1358         27
        4066        1490         29
        4066        3156         23
        4066        4040         23
        4067        1623         22
        4067        4028         28
        4071        4156         44
        4072        1415         35
        4074        1121         11
        4074        1251         10
        4080        1014         41
        4080        1443          8
        4091        4361         27
        4098        1277         12
        4101        4144          9
        4104        4012         14
        4104        4113         64
        4104        4144         19
        4107        4292         15
        4111        5086         15
        4114        1072         17
        4114        1221         15
        4114        1449         13
        4114        4383         20
        4117        3175         14
        4119        3143         11
        4119        5026         41
        4133        1256         11
        4134        4378         17
        4140        4100         23
        4141        4001         12
        4141        4078         19
        4148        4022         30
        4148        4092         16
        4155        1404         18
        4157        4001         12
        4160        4128          7
        4163        4079         41
        4163        4159         18
        4163        4200         10
        4163        8801         10
        4174        4170         14
        4181        1221         19
        4181        1284          6
        4181        4045         43
        4181        4142         18
        4181        4337          6
        4187        4200         29
        4199        4241         37
        4199        4248          7
        4200        1063         26
        4212        4380         42
        4215        4281          7
        4226        1477         10
        4226        4099         40
        4226        4131         47
        4226        4145         17
        4226        4230         37
        4226        4361         37
        4228        4091         17
        4228        4180         17
        4228        4318         14
        4232        3018         27
        4232        4230         14
        4245        4227         15
        4245        4230         14
        4245        4234         17
        4245        4292          8
        4246        4292         13
        4247        1010         11
        4251        4147          9
        4251        4156          9
        4251        4238         23
        4251        4276         23
        4255        4047         22
        4255        4313         12
        4257        1178         20
        4259        1108         14
        4259        5070         20
        4260        3239         23
        4262        3034         21
        4262        4234         25
        4266        4111         26
        4266        4225         21
        4268        1363         12
        4269        4170         28
        4274        3074         27
        4278        4100         17
        4280        4206         23
        4285        1189         43
        4285        4147         27
        4287        4383         12
        4292        4156         34
        4298        4307         41
        4300        3018         13
        4301        5052          7
        4305        3269         14
        4311        4208         20
        4313        5137         38
        4315        4315         31
        4317        4165         16
        4322        4304         13
        4326        1275         14
        4326        1316         52
        4326        4225         35
        4329        3024         30
        4331        4218         40
        4332        1129         24
        4340        3024         24
        4341        1335         16
        4341        1404         17
        4341        3115         11
        4351        8144         50
        4355        8709         36
        4362        1251         27
        4362        3088          8
        4363        4276         10
        4366        4295         16
        4366        4325         10
        4367        3049         24
        4377        3088          7
        4377        4158         16
        5002        5002         34
        5008        4145         16
        5015        1091         21
        5024        8571         17
        5041        1416         29
        5044        4093         25
        5044        8274         34
        5046        6230         19
        5050        4048         28
        5050        4115         25
        5050        5103         12
        5050        5115         36
        5053        8231         21
        5059        4006         31
        5065        4256         11
        5073        5079         19
        5075        4001         26
        5076        4339         21
        5076        4378         12
        5084        4366         25
        5096       16623          8
        5102        4232          7
        5107        4149         17
        5109        4172         23
        5113        4070         12
        5114        4169         13
        5120        5173          9
        5122        1124         22
        5122        1131         14
        5124        4012         13
        5125        1416         15
        5125        5127         12
        5132        5117         18
        5133        5160         15
        5143        5114         14
        5150        1154          9
        5151        4247         15
        5179        4241         15
        5186        5189         19
        5189        5201         50
        5189        8537         37
        5196        8383         15
        6032        6119         40
        6032        7140         29
        6057        6199         51
        6064        4092         22
        6071        8231         61
        6075        1323         25
        6080        6151        143
        6099        5021         57
        6107        6199         22
        6115        4070         42
        6117        5002         58
        6128        5135         38
        6131        7062         43
        6139        6137         22
        6156        5194         29
        6179        6146         12
        6202       17906         27
        6205        6178         23
        6224        6157         54
        6226        1091         11
        6230        5070         30
        6230        6144         33
        6231        6230         16
        6235        4149         18
        7009        7007         25
        7013        7029         87
        7016        7090         12
        7016        7140         11
        7024       99998         43
        7028        7033         10
        7031        7029         19
        7033        7033         56
        7037        7111         18
        7045        7115         17
        7048        7031          4
        7053        7163         16
        7057        7079         25
        7060        7014         25
        7060        7054         32
        7060        7162         43
        7063        7163         36
        7065        7050         18
        7065        7068         12
        7067        7060         13
        7067        7103         13
        7077        7066         12
        7079        7104         14
        7087        7102         18
        7093        7165         41
        7094        7104         97
        7095        7082         17
        7107        7070         25
        7113        1013         35
        7116        7116          6
        7122        7068         21
        7126        6118         10
        7130        7080         14
        7137        7143         44
        7138        7055         16
        7151        7046          9
        7154        4013         63
        7156        4234         21
        7157        1472         18
        7157        6039         15
        7158        7134         66
        7159        7047         14
        7162        1477         31
        8105        6200          7
        8108        6036         27
        8112        8149         21
        8119        6166         69
        8125        8143         22
        8125        8145         77
        8127        8108         13
        8128        8116         10
        8136        8149         23
        8142        8140         19
        8145        5076         38
        8152        8135          8
        8152        8139         10
        8153        8114         16
        8156        8274         11
        8209        8216          6
        8211        8242         10
        8211        8274         10
        8216        8514         47
        8219        8227         25
        8219        8262         79
        8219        8274         25
        8220        8274         20
        8227        8277         12
        8230       16448         23
        8238        8332         11
        8238        8538         15
        8239        8392         22
        8239       17804         27
        8240        8537         75
        8243       17822         19
        8245        4111         21
        8245        8537         83
        8247        8280         11
        8248        8375         10
        8252        8262         18
        8253        8285         16
        8268        8289         25
        8268        8331         40
        8268        8361         37
        8271        8299          8
        8281        8409         15
        8282        8274         12
        8290        8261         13
        8290        8414         18
        8292        4118         32
        8299        8376         10
        8301        8262         43
        8304        4111         48
        8304        8526         22
        8310        8551         17
        8321        8384         16
        8340        8304         13
        8344        8345         17
        8357        8156         32
        8359        8544         63
        8362        8383         12
        8366        8255         11
        8375        5035         31
        8375        8404         34
        8376        8383         45
        8382        8324         15
        8390        8266         23
        8391        8404         27
        8395        8304         54
        8397        8414         21
        8405        8243         20
        8405        8370         27
        8405        8373         33
        8417        8400         24
        8417        8409         16
        8417        8427         18
        8422        8280         48
        8424        8395         47
        8424        8422         28
        8427        8593         25
        8429        8426         17
        8520        3025         15
        8524        8570         78
        8527        8571         19
        8528        8274         40
        8529        8507         18
        8535        8505          9
        8542        8591         41
        8565        8570          8
        8576        8567         26
        8577        5079         19
        8590        8801         19
        8594        5183         16
        8596        8365         21
        8602        8585         22
        8701        8708          7
        8702        4180         20
        8702        4204          6
        8704        4361         13
        8705        4074         16
        8705        4344          6
        8708        4093         12
        8709        3399         22
        8709        4156         13
        8709        8703         58
        8710        8710         41
        8712        8806         13
        8801        4077         24
        8801        4361         45
        8802        1066         39
        8805        1416         11
        8807        3275         19
        8807        4335         31
        8812        3046         13
        8812        3381         28
        8814        3076          9
        8814        3364         19
        8815        3066         12
        8815        4317         13
        8815        8857          8
        8816        8831         29
        8817        1524         21
        8818        8821          7
        8819        8829         30
        8820        1221         31
        8823        3039         47
        8826        3404         20
        8828        8887         12
        8829        4317         12
        8829        8807         10
        8830        8833         49
        8835        8896         10
        8837        3088         28
        8843        8710         13
        8849        8824          9
        8851        4159         26
        8851        8839         19
        8856        8872         12
        8860        8833         14
        8862        8908         13
        8863        3394          7
        8863        8847          4
        8865        8833         26
        8866        8813         22
        8871        8885         13
        8874        3415          7
        8883        8887         12
        8886        8886         20
        8887        8824         15
        8887        8871         18
        8888        8902         59
        8892        1404         18
        8900        3400          4
        8900        8910         14
        8906        8916         18
        8908        8907         12
        8908        8908          9
        8914        8916         18
        8918        8893         11
        8918        8900         21
        8918        8918         14
        9008        9015         42
        9012        2099         21
        9013        3389         15
        9013        9010         22
        9016        9012         35
        9018        8893         16
        9019        9007         16
        9019        9011         37
        9022        2291         21
        9022        9010          9
        9023        8905         26
        9105        9117          9
        9121        9150         25
        9123        9122         41
        9127        4327         33
        9129        9122         62
        9130        9132         32
        9145        9129         26
        9148        9147         15

TABLE    : start_time (635)

   ggh4_orig   ggh4_dest      total
        1044        3108         20
        1056        1020         10
        1063        1135          4
        1108        1469          5
        1146        6145         19
        1281        1375          8
        1299        1419         23
        1330        3088         98
        1359        4025         24
        1438        1470         28
        1457        1457         15
        1457        1468         17
        1536        3346         10
        1551        1357          9
        1577        1478         16
        1594        1385         10
        2085        1503          7
        2093        3138         54
        2095        1528          6
        2097        2087         12
        2115        2003         18
        2150        3184         38
        2156        1516         15
        2157        2198         33
        3114        1404         36
        3118        4131         12
        3135        1014         49
        3173        1404         17
        3221        1484         13
        3299        3114         18
        3318        3279         23
        3367        3158          5
        4023        4297         28
        4065        4158         10
        4071        4182         54
        4080        1411          8
        4128        4141         16
        4244        4366         45
        4260        4109         46
        4376        1335         23
        5008        5021          9
        5038        5043         24
        5038        5058         26
        5124        4100         10
        5130        1316         11
        6093        5115         12
        7037        7032         32
        8104        8274         24
        8284        8313         13
        8288        8280         26
        8290        8536         20
        8303        8280         48
        8309        8285         20
        8340       16448         22
        8402        8421         56
        8427        8422         21
        8520        8556         26
        8591        8318         16
        8601        4361         17
        8609        8289         68
        8809        8814         14
        8834        3100         34
        8863        8880          3
        8887        8885         15
        8908        8910          9
        9006        9015         19
        9012        9015         17
        9115        9123         91

TABLE    : start_time (640)

   ggh4_orig   ggh4_dest      total
        1001        1319         11
        1022        1411         17
        1030        1075         23
        1130        1341         27
        1146        4124          9
        1151        4006         15
        1192        1321         50
        1207        1321         13
        1252        1541         24
        1313        1077         11
        1318        4164         25
        1324        3268         23
        1336        3069         13
        1380        4225         12
        1395        1503         54
        1490        1221         15
        1518        3129          7
        1531        3242          7
        1534        1357         13
        1556        1215         17
        1592        1206         19
        2004        3273         47
        2008        1526         34
        2028        1612         32
        2039        1233         33
        2085        1476         28
        2085        1630          8
        2124        2075         14
        2139        2164         16
        2149        2192         16
        2227        2001         23
        2258        1365         14
        2258        2116          8
        2310        3432         18
        2315        9015         29
        3091        1469         12
        3166        4170         36
        3170        3143          8
        3257        3098         22
        3259        1365         11
        3272        1136         21
        3277        1076         22
        3287        1214         11
        3293        1279         33
        3302        1524         15
        3362        4145         65
        3382        3068         14
        3392        3440         21
        3465        1537         20
        4040        5199         27
        4044        1142         13
        4045        1114         19
        4051        1545         20
        4052        4062         19
        4054        3374         14
        4064        4100         12
        4090        4144         10
        4110        4136         14
        4121        4136         21
        4133        5172         35
        4148        4115          8
        4162        1310          8
        4163        4172         56
        4181        4302          4
        4187        1057          5
        4200        1081         21
        4226        4131          7
        4260        4234          9
        4268        1176        133
        4272        1092         12
        4273        4266        102
        4293        4256         23
        4300        1362         10
        4311        4164         33
        4341        1017         13
        4341        3191         16
        5018        5143         32
        5092        1110          4
        5133        4136         18
        5183        5107         17
        5186        5177          8
        5189        4100         45
        6046        4048         30
        6148        6109         19
        6153        6108         17
        7006        7011         23
        7014        7014         12
        7037        7033         18
        7053        5132         74
        7145        5144         35
        7157        6215         48
        7162        7140         14
        8107       17896         13
        8139        5106         14
        8211        8426         36
        8220        6119         20
        8268        8334         23
        8271        8424         13
        8296        4091         17
        8301        8352         14
        8319        8414         41
        8338       17669         32
        8360        8427         22
        8391        8301         21
        8405        8569         15
        8415        8414         15
        8581        8557          9
        8581        8586         66
        8596        8596         16
        8600        8600         17
        8802        3114         19
        8816        8824         15
        8860        8833         21
        8863        8839          4
        8883        8887         15
        9013        2091         25
        9120        9143         82

TABLE    : start_time (645)

   ggh4_orig   ggh4_dest      total
        1003        3158         11
        1011        4204         10
        1029        3064         14
        1030        1047         17
        1041        1516         19
        1046        1014         19
        1052        1057         25
        1055        1010          9
        1062        4001         14
        1063        5048         32
        1096        1115         33
        1109        2017         15
        1111        4234         11
        1121        3164         11
        1125        3042         10
        1131        8404         11
        1139        1098         17
        1202        3255          8
        1222        1242         15
        1225        4074         32
        1227        1135         11
        1239        4340         11
        1243        4118         26
        1253        1285         30
        1260        4069          8
        1267        2018         11
        1340        1511         71
        1357        1556         18
        1372        1195          6
        1380        4158         18
        1382        4145          9
        1391        1100          7
        1393        4144         42
        1397        1057         29
        1425        2007         29
        1428        1347         11
        1428        1435         56
        1437        1287          5
        1444        1347         10
        1464        1567         25
        1473        1019         21
        1486        3017         15
        1507        1117         59
        1512        4154         31
        1520        4079         21
        1525        1612          7
        1533        3100         39
        1556        1275         44
        1572        1476         23
        1574        3217         14
        1580        1556         92
        1582        4144         12
        1598        1285         50
        1603        1479         16
        1603        4275         14
        1620        1503          9
        1620        1506         29
        1624        3116         18
        1626        2007         19
        2004        3114         13
        2008        2018         50
        2009        3150         18
        2014        1080         17
        2036        2003         15
        2038        3215          5
        2039        2031         22
        2042        1473          7
        2055        1221         39
        2055        2246         33
        2104        2295         54
        2138        2111         17
        2143        1528         16
        2158        2044         17
        2175        2101         14
        2201        9307         29
        2227        1310         17
        2288        2291         50
        2294        3395         55
        2296        1408         29
        3033        3042         13
        3056        1477         18
        3058        3103         22
        3060        1111         14
        3060        3064         22
        3094        1100         11
        3099        1357         14
        3114        3100         22
        3128        4259         27
        3137        3022         10
        3150        1600         58
        3150        3150         13
        3179        3018          8
        3183        3103         30
        3187        3204         27
        3189        3173         13
        3212        1383         23
        3212        4172         27
        3221        1133         10
        3242        1095         18
        3252        1540         61
        3258        1188         16
        3261        3129          3
        3264        3327         26
        3276        1357         52
        3277        3283         12
        3303        3063         23
        3330        1516         22
        3379        1541         24
        3379        3219         24
        3392        3088         14
        3394        1537         24
        3402        1380         14
        3405        3426         23
        3416        3391         11
        3429        1516         14
        3431        3157         27
        3462        3419          7
        3473        3129         24
        3489        1613         25
        4010        4115         18
        4014        1129         20
        4017        4038         19
        4022        4177         11
        4035        1020         15
        4039        4116         31
        4040        5199         27
        4050        4076         20
        4053        1440         13
        4057        4048         12
        4057        4076         15
        4061        4297         17
        4063        1200         21
        4080        4145         15
        4096        4006         26
        4104        4077         18
        4117        4156         18
        4123        1091         13
        4134        4208         10
        4142        3013         23
        4148        4207         57
        4166        3395         67
        4174        4131          3
        4181        4230         29
        4186        4070         35
        4187        5137         30
        4196        1440          6
        4213        4156         30
        4232        1219         32
        4235        4207          8
        4244        4195          6
        4245        4206          8
        4245        4259         25
        4251        4111          6
        4255        4180         17
        4265        4292         83
        4270        4315         39
        4276        4092         16
        4283        1145         11
        4285        1492          9
        4286        4273         27
        4289        4172          6
        4293        4116         13
        4293        5153         17
        4300        4136          7
        4301        4133         12
        4302        5047         26
        4310        4170         24
        4310        5146         33
        4329        1404         13
        4329        4241         73
        4330        3232         55
        4330        4220         69
        4333        1374         24
        4340        4311         15
        4341        4149         18
        4351        3062         30
        4362        1354         41
        4366        4172         10
        4375        4115         10
        5012        1316          8
        5026        7157         40
        5036        7137         43
        5038        5038         29
        5041        1068         23
        5041        1542         33
        5045        4118         20
        5054        4150         16
        5054        5076         31
        5059        5035         27
        5065        5090         14
        5065        5091          9
        5076        8143         15
        5084        4055         17
        5084        4253         13
        5124        4115         14
        5125        4031         13
        5125        4149         14
        5148        4262         24
        5181        4012          5
        5184        3001         47
        5184        5072         47
        5188        1100         17
        5193        4311         23
        6041        5035         54
        6041        7104        165
        6047        6177         17
        6053        8352         35
        6082        5051         22
        6083        5029         37
        6085        6212         22
        6094        6058         35
        6095        5001         27
        6100        4193         19
        6110        6045         55
        6110        6074         55
        6120        4208         17
        6125        6074         35
        6132        4172         27
        6139        6137         22
        6141        6056         15
        6155        6178         83
        6181        4158         44
        7005        7033          5
        7006        7006          9
        7009        7004         11
        7018        7016         19
        7030        7162         29
        7031        7137         19
        7037        7019         18
        7038        7155         15
        7045        5070         21
        7061        7104         20
        7073        5052         13
        7073        7073         14
        7073        7090         18
        7076        5012         10
        7076        6119        101
        7116        7104         18
        7133        7159         20
        7137        7064         21
        7151        6092         26
        7151        7104         26
        7154        5144         17
        7162        7142         24
        8104       17672         17
        8105        8117         13
        8107        6195         18
        8111        8207         10
        8115        8144         10
        8124        8120         19
        8148        8236         13
        8156        6097         17
        8156        8108         10
        8156        8156         30
        8209        1091         18
        8210        8224         23
        8215        8262         20
        8219        8274         14
        8239        8204         22
        8254        8204         33
        8268        8299         24
        8268        8411         24
        8271        8266          8
        8273        8427         27
        8279        8537         13
        8292        8262         14
        8308        8262         65
        8315        8262          6
        8355        8307         32
        8377        8241         17
        8382        8274          9
        8402        8353         14
        8404        8404         23
        8427        8395         17
        8427        8427         23
        8519        6220         24
        8520        8414          8
        8533        8570         16
        8569        8569         29
        8586        8514         16
        8596        8571         13
        8597        4180         17
        8701        4206         22
        8701        4368          5
        8703        6181         29
        8706        4131         15
        8708        8702          7
        8801        3039         23
        8806        8815         20
        8828        8824         24
        8830        8830         26
        8833        8856         27
        8843        8855         20
        8856        8830         20
        8861        8869         13
        8863        8824          4
        8865        3189         39
        8874        8875         21
        8893        8898         19
        8895        8893         17
        8895        8896         17
        8909       17504         13
        8912        8916         46
        9016        1477         30
        9016        9011         35
        9115        9111         10
        9145        9147         41
        9147        9147         24
        9148        1584         15

TABLE    : start_time (650)

   ggh4_orig   ggh4_dest      total
        1016        1029         50
        1021        4158         12
        1022        3042         16
        1232        4006         24
        1240        5110          5
        1249        1347         67
        1274        4090         14
        1289        3088         15
        1317        3173         15
        1341        4361         17
        1365        1364          6
        1368        1347         46
        1378        1588         17
        1392        1029         10
        1408        1021         21
        1449        3113          8
        1485        1440         26
        1487        4387         11
        1519        1476         14
        1543        1285          8
        1592        1125         18
        1603        3064         14
        1615        1630          8
        1620        3103         11
        1620        4115         27
        1625        1516          6
        2002        1511         27
        2039        1470          9
        2080        2052        125
        2093        1559         52
        2120        2209         44
        2121        1271         37
        2181        2001         11
        2206        2204         39
        2212        1611         34
        2223        1569         17
        2301        2132         12
        2306        3102         15
        2306        4079         15
        3061        3115         21
        3072        1513         15
        3085        7157          5
        3089        3007          5
        3144        3161         22
        3173        1540         10
        3224        4092          5
        3254        4379         22
        3269        1491         41
        3275        1490         12
        3275        3223         12
        3363        8400         23
        3364        1088         30
        3365        3351         15
        3397        3358         15
        3409        1524         90
        3487        3186         12
        4019        1013         21
        4046        4149         32
        4051        4169          7
        4080        4048          8
        4083        1014         19
        4099        1057         16
        4117        1273         19
        4136        4234         14
        4147        1097         12
        4163        3009         18
        4171        1221         32
        4174        4069         15
        4191        4387         30
        4200        1122         12
        4254        4260         29
        4262        4297         15
        4290        4127         10
        4370        4361          8
        5017        5035         41
        5020        5061         34
        5020        5069         34
        5034        1044          9
        5076        4031         56
        5124        1256          8
        5124        4028         30
        5125        6221         13
        5133        5112         14
        6222        6224         41
        7057        7057         25
        7061        7104         61
        7106        7137         11
        7113        7090         11
        7162        7139         28
        7162        7142         28
        8105        8139          9
        8136        8131         10
        8148        8121         34
        8224        4069         11
        8224        5033         11
        8238        8151         23
        8238        8264         32
        8255        8324         25
        8268       17868         25
        8282        8415         17
        8338        8398         28
        8350        8262         20
        8387        8417         36
        8399        8319         17
        8402        8414         41
        8513        8417         16
        8594        8702         19
        8709        4252          8
        8828        8824          7
        8840        8827         16
        8849        8906          8
        8885        8885         62
        8887        8828         12
        8901        8902         32
        9013        8833          6

TABLE    : start_time (655)

   ggh4_orig   ggh4_dest      total
        1046        1594         19
        1062        1029         11
        1091        4381         12
        1251        4145         98
        1372        4379         18
        1380        3065         13
        1444        1152          9
        1488        1436          9
        1565        2087         18
        1616        3064        106
        2005        2027          8
        2117        2146         45
        2155        2234         25
        2158        2115         19
        2223        1290         14
        3099        1067         13
        3221        3288         10
        3226        1066         15
        3282        1357         24
        3351        1081         21
        3377        3377         14
        3416        3462         14
        4053        4384         17
        4059        4006         14
        4095        4147         40
        4154        4208         21
        4196        3126         23
        4227        1339         38
        4245        4253         15
        4376        1510         39
        5038        5043         13
        5038        5066         17
        5182        3033         86
        5182        4082         86
        5190        5132         35
        6152        6199         25
        7087        7161         17
        7145        5012         24
        7155        7140         16
        7157        6061         43
        7168        7168         23
        8223       16431        107
        8247        8293         24
        8268        8345         20
        8301        8404         29
        8334       17128         14
        8366        8386         20
        8571        8565         22
        8804        1515         16
        8829        8847         35
        8835        1357         17

TABLE    : start_time (700)

   ggh4_orig   ggh4_dest      total
        1002        1035         14
        1003        1380         14
        1006        1341          9
        1006        5081         27
        1009        1608         12
        1009        4109         12
        1011        1277         33
        1011        3019         10
        1012        1061         27
        1012        1477         17
        1012        1478         27
        1013        1284         11
        1021        1102         22
        1021        4092         13
        1021        4093         16
        1021        4251         16
        1024        3348         34
        1024        4006         18
        1030        1129         26
        1035        1075          4
        1035        4234         10
        1044        1014         20
        1046        1018         22
        1046        1089         24
        1048        3009         34
        1052        4076         25
        1054        1061         40
        1055        1084         11
        1056        4169         15
        1063        4077         17
        1072        1528         31
        1075        3432         14
        1075        4090         12
        1081        1545         22
        1089        4127         21
        1091        3175         18
        1092        4062         20
        1094        1510          5
        1102        4156          5
        1103        4093        107
        1108        1490         21
        1112        1122          5
        1125        1135         14
        1125        4182         20
        1126        4311         34
        1127        2063          3
        1128        4144          5
        1130        1084         11
        1131        3193         23
        1141        3167         18
        1142        4149         11
        1144        4032         55
        1146        1031         11
        1150        1322         10
        1151        1256         15
        1162        3062         11
        1163        1091         12
        1163        4122          7
        1175        5130         12
        1178        3064         19
        1179        2015         18
        1190        5090         77
        1191        1119         64
        1195        1138          6
        1197        1473         29
        1198        1283          7
        1198        4288        119
        1201        1277         14
        1202        1466          9
        1204        4048         20
        1207        1115         17
        1208        4131         20
        1217        1242         19
